epoch,train_loss,valid_loss
1,0.5408255075723931,0.8809319734573364
2,0.5381754152679616,0.8755180835723877
3,0.5366643450870272,0.873518168926239
4,0.5357415959634829,0.8716822266578674
5,0.5351349062169076,0.8712140321731567
6,0.5345557459390826,0.8701035380363464
7,0.5340496316598874,0.869526207447052
8,0.5335151033420371,0.8692713379859924
9,0.5329372945388067,0.8692412972450256
10,0.5325057982139669,0.8692087531089783
11,0.5320861743555035,0.8692494034767151
12,0.531562251317739,0.8688927292823792
13,0.5310205976191261,0.8690668344497681
14,0.5306143616857042,0.8691552877426147
15,0.5302171687878431,0.8692821264266968
16,0.5298274038176669,0.8692742586135864
17,0.5294515872292738,0.8694880604743958
18,0.5292432931975708,0.8692371845245361
