variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage
degraded_patchtst,2042,16,0.46573278307914734,38.43640065799991,0.06746713900065515,test,31126,31123,False,1.0,0.33765438199043274,0.5810803576016254,0.3631022274494171,43.192073822021484,26.989620208740234,39.667930603027344,43.192073822021484,26.989620208740234,43.192073822021484,26.989620208740234,43.192073822021484,26.989620208740234,43.192073822021484,26.989620208740234,0.0,0.0,0.9996444582939148,0.04436226561665535,0.0012128881644457579,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2042,11,0.45734497904777527,19.09068424400175,0.07644389499910176,test,31127,5452,True,0.0,0.3373093903064728,0.5807834280577165,0.3588998019695282,43.17000198364258,26.67725372314453,39.41830825805664,43.351959228515625,26.771493911743164,44.05317687988281,27.86861228942871,43.89975357055664,27.754213333129883,43.47367477416992,26.891809463500977,0.11153651773929596,0.05059846425864375,0.7014461159706116,0.07781537622213364,0.03130507841706276,0.0,1.149094820022583,forecast
degraded_patchtst,2043,29,0.4669550359249115,51.84468068699789,0.0632227860041894,test,31126,31123,False,1.0,0.32181936502456665,0.5672912523779708,0.3509695827960968,42.167118072509766,26.087793350219727,39.62675476074219,42.167118072509766,26.087793350219727,42.167118072509766,26.087793350219727,42.167118072509766,26.087793350219727,42.167118072509766,26.087793350219727,0.0,0.0,0.9997305870056152,0.05356724187731743,0.0020015721675008535,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2043,10,0.4618844985961914,17.64471217800019,0.0654864119933336,test,31127,5452,True,0.0,0.3195039629936218,0.5652468159960052,0.35084420442581177,42.01515579223633,26.078474044799805,39.77427673339844,42.18132781982422,26.062511444091797,42.83990478515625,27.14657974243164,42.75575637817383,27.051206588745117,42.245697021484375,26.152252197265625,0.10860328376293182,0.04070739481626353,0.702706515789032,0.08509554713964462,0.03458791226148605,0.0,1.1560554504394531,forecast
degraded_patchtst,2044,23,0.4592292308807373,50.089469621001626,0.06381381800019881,test,31126,31123,False,1.0,0.34170976281166077,0.5845594604586096,0.36242231726646423,43.450679779052734,26.939083099365234,40.37009048461914,43.450679779052734,26.939083099365234,43.450679779052734,26.939083099365234,43.450679779052734,26.939083099365234,43.450679779052734,26.939083099365234,0.0,0.0,0.9997228980064392,0.05449425056576729,0.0017302087508141994,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2044,7,0.45501068234443665,14.34203278300265,0.06485714799782727,test,31127,5452,True,0.0,0.33928266167640686,0.5824797521600273,0.3627224862575531,43.296085357666016,26.96139144897461,40.28258514404297,43.55362319946289,26.983701705932617,44.03181457519531,27.878507614135742,43.95745086669922,27.871152877807617,43.73155975341797,27.15390396118164,0.10624225437641144,0.03518001955281866,0.7023051977157593,0.08106686174869537,0.040328238159418106,0.0,0.8584693074226379,forecast
degraded_patchtst,2045,8,0.47145500779151917,24.160454881995975,0.06547427699842956,test,31126,31123,False,1.0,0.31582722067832947,0.5619850715796012,0.3464435040950775,41.772708892822266,25.75136375427246,39.1005744934082,41.772708892822266,25.75136375427246,41.772708892822266,25.75136375427246,41.772708892822266,25.75136375427246,41.772708892822266,25.75136375427246,0.0,0.0,0.9994447827339172,0.05412238836288452,0.002993333153426647,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2045,22,0.4589548707008362,31.135239969000395,0.06472947899601422,test,31127,5452,True,0.0,0.3085283935070038,0.5554533225276483,0.339555561542511,41.28719711303711,25.2393798828125,38.47957992553711,41.74778366088867,25.533287048339844,42.256343841552734,26.398876190185547,42.45998764038086,26.584867477416992,41.92174530029297,25.781400680541992,0.1243991106748581,0.06694460015547543,0.6963139176368713,0.06422913819551468,0.02153712883591652,0.0,1.7818312644958496,forecast
degraded_patchtst,2046,10,0.4728393852710724,27.7541910430009,0.06387851200270234,test,31126,31123,False,1.0,0.32503360509872437,0.5701171854090389,0.3544726073741913,42.37717056274414,26.348173141479492,40.211570739746094,42.37717056274414,26.348173141479492,42.37717056274414,26.348173141479492,42.37717056274414,26.348173141479492,42.37717056274414,26.348173141479492,0.0,0.0,0.9994751811027527,0.060308508574962616,0.002114230068400502,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2046,26,0.4654804468154907,33.318531852004526,0.06498460700095166,test,31127,5452,True,0.0,0.321434885263443,0.5669522777654598,0.35158011317253113,42.14192581176758,26.1331729888916,39.797386169433594,42.375614166259766,26.228973388671875,43.70174026489258,28.062196731567383,43.46273422241211,27.83319091796875,42.60734939575195,26.548351287841797,0.12987732887268066,0.07182459178801513,0.6999503374099731,0.07596870511770248,0.03470660001039505,0.0,1.8036607503890991,forecast
