variant,seed,rmse_difference_ugm3,mae_difference_ugm3,rmse_relative_change_percent
st_sparse_station_bias_delta_forecast,2042,-0.02207183837890625,-0.3123664855957031,-0.0511015944033022
st_sparse_station_bias_delta_forecast,2043,-0.1519622802734375,-0.009319305419921875,-0.36038099642504706
st_sparse_station_bias_delta_forecast,2044,-0.15459442138671875,0.022308349609375,-0.3557928717636494
st_sparse_station_bias_delta_forecast,2045,-0.48551177978515625,-0.5119838714599609,-1.162270278020161
st_sparse_station_bias_delta_forecast,2046,-0.2352447509765625,-0.21500015258789062,-0.5551214199830956
