variant,seed,best_epoch,beta,trainable_parameter_count,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent
st_rfft,2047,11,0.10813762992620468,3015,0.3091889023780823,0.5560475720458478,0.3270832300186157,41.3863525390625,24.344646453857422,36.040958404541016
st_time,2047,27,0.12575875222682953,3015,0.30990085005760193,0.556687389885564,0.32711806893348694,41.43397521972656,24.347240447998047,35.808406829833984
st_rfft,2048,14,0.11176355928182602,3015,0.30090901255607605,0.5485517410017728,0.3196324110031128,40.82844161987305,23.790088653564453,35.16192626953125
st_time,2048,17,0.11568881571292877,3015,0.30152183771133423,0.5491100415320541,0.3191886842250824,40.869998931884766,23.757061004638672,34.81299591064453
st_rfft,2049,7,0.10577865689992905,3015,0.3045892119407654,0.5518960155144856,0.32476627826690674,41.077354431152344,24.172197341918945,36.30796813964844
st_time,2049,7,0.10434148460626602,3015,0.3048558235168457,0.5521375041752242,0.3244720697402954,41.09532928466797,24.150300979614258,36.333580017089844
st_rfft,2050,3,0.10214907675981522,3015,0.30315762758255005,0.5505975186854278,0.32709062099456787,40.980709075927734,24.345197677612305,36.24886703491211
st_time,2050,8,0.10562296211719513,3015,0.3041757047176361,0.5515212640666143,0.3269730508327484,41.04946517944336,24.336448669433594,36.44799041748047
st_rfft,2051,20,0.11735183745622635,3015,0.2956637740135193,0.5437497347250105,0.32064560055732727,40.471031188964844,23.865497589111328,35.51984786987305
st_time,2051,14,0.11110053956508636,3015,0.2958080470561981,0.5438823834766099,0.3210565447807312,40.48090744018555,23.896085739135742,35.646785736083984
