epoch,train_loss,valid_loss
1,0.26632594709275564,0.39529868960380554
2,0.26213341568239545,0.38769271969795227
3,0.25487272193565597,0.3797527253627777
4,0.25117502633257316,0.3780028522014618
5,0.24875334796005025,0.37569233775138855
6,0.24551380588577304,0.3759184181690216
7,0.24411918645254932,0.3757264018058777
8,0.24643904206773956,0.3729456067085266
9,0.24440710314462638,0.3701927065849304
10,0.24289706806286246,0.37044814229011536
11,0.24186307990711797,0.3679797351360321
12,0.2432340399021576,0.36836835741996765
13,0.2424829695487144,0.366161584854126
14,0.2404178419695969,0.3668183386325836
15,0.23954327871217443,0.36452922224998474
16,0.2398424324020192,0.3656134307384491
17,0.2403888162504315,0.36425790190696716
18,0.24126398687418363,0.3643169403076172
19,0.23962347615626048,0.3628111779689789
20,0.23955211078901004,0.3604617714881897
21,0.2377316830512783,0.3624363839626312
22,0.24036033204716079,0.35894691944122314
23,0.23850329801977063,0.3602597117424011
24,0.23503537087049076,0.35815101861953735
25,0.23672080702061205,0.36058416962623596
26,0.2366491584013826,0.3605814576148987
27,0.23634666319416237,0.3564719259738922
28,0.23491867920308743,0.3583303987979889
29,0.23661840358127947,0.3594534695148468
30,0.23457904110017194,0.35588157176971436
31,0.23692429298328166,0.3553270995616913
32,0.2342661190928156,0.35788044333457947
33,0.23513229866378066,0.3557310402393341
34,0.23374757804570964,0.3565428555011749
35,0.23557889730174558,0.3540151119232178
36,0.23753977576885044,0.3536647856235504
37,0.23367127856547001,0.3568618893623352
38,0.23313230466324947,0.35203707218170166
39,0.23420882513303862,0.35167914628982544
40,0.23638585096598652,0.3545146882534027
