variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,2,0.10120242834091187,8,3015,13.089555793459159,7.964848298633507,20.804354446370393,10338
st_time,7001,5,0.10468576848506927,11,3015,13.08375828767454,7.940187899234747,20.692464868246162,10338
st_rfft,7002,2,0.1005883514881134,8,3015,13.06835671370026,7.961492098607001,20.81313636121842,10338
st_time,7002,2,0.10084521025419235,8,3015,13.069941079751105,7.954045008819692,20.774702737454945,10338
st_rfft,7003,1,0.10069860517978668,7,3015,13.112173811406054,7.957567571417509,20.732495062108267,10338
st_time,7003,13,0.11331279575824738,19,3015,13.053248093369618,7.903145801354524,20.571317235754456,10338
st_rfft,7004,4,0.10204606503248215,10,3015,13.049453512249887,7.918174718929504,20.70460303785272,10338
st_time,7004,4,0.10292907804250717,10,3015,13.045542109640762,7.9069666234269365,20.611807315819096,10338
st_rfft,7005,20,0.12776324152946472,26,3015,12.991621388273249,7.946731545980951,20.858439994803874,10338
st_time,7005,12,0.11906080693006516,18,3015,13.019929125144404,7.925112594417041,20.622324890335545,10338
