arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,6,0.32914310693740845,14,2.9578959210011817,False,False,d2031dd9af8810ffe6ef5f38a28175bdfd1620f9d632d2d363a7bc9c0f015ae8
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,40,0.29548388719558716,40,5.40060551300121,True,True,d2031dd9af8810ffe6ef5f38a28175bdfd1620f9d632d2d363a7bc9c0f015ae8
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,9,0.32989004254341125,17,3.5224863630028267,False,False,d2031dd9af8810ffe6ef5f38a28175bdfd1620f9d632d2d363a7bc9c0f015ae8
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,39,0.2986510992050171,40,5.357536231000267,True,True,d2031dd9af8810ffe6ef5f38a28175bdfd1620f9d632d2d363a7bc9c0f015ae8
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,15,0.3422611653804779,23,4.815343790996849,False,False,d2031dd9af8810ffe6ef5f38a28175bdfd1620f9d632d2d363a7bc9c0f015ae8
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,16,0.31404563784599304,24,3.301951379999082,True,True,d2031dd9af8810ffe6ef5f38a28175bdfd1620f9d632d2d363a7bc9c0f015ae8
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,7,0.33563899993896484,15,3.053763390998938,False,False,d2031dd9af8810ffe6ef5f38a28175bdfd1620f9d632d2d363a7bc9c0f015ae8
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,37,0.3001065254211426,40,5.320728520000557,True,True,d2031dd9af8810ffe6ef5f38a28175bdfd1620f9d632d2d363a7bc9c0f015ae8
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,6,0.3398275375366211,14,2.8442881730006775,False,False,d2031dd9af8810ffe6ef5f38a28175bdfd1620f9d632d2d363a7bc9c0f015ae8
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,28,0.3073168694972992,36,4.781304826003179,True,True,d2031dd9af8810ffe6ef5f38a28175bdfd1620f9d632d2d363a7bc9c0f015ae8
