variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters,learning_rate_retry,note,infeasible_reason,device_name,batch_size,history,horizon,result_dir,smoke,city,station_id,independent_recomputed
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2049,completed,7,0.5739356279373169,2.420631507004145,0.012099132000003,test,17287,17284,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2049.npz,0.3076219856739044,0.5546368051922848,0.4262823760509491,41.33137512207031,31.766443252563477,49.46292495727539,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2050,completed,1,1.5603595972061155,1.623096773008001,0.0121383810037514,test,17287,17284,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2050.npz,0.732327401638031,0.8557612994509807,0.6123775839805603,63.77108383178711,45.63420104980469,60.76988983154297,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2051,completed,2,0.2722222208976745,1.6055376389995215,0.0122447519970592,test,17287,17284,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2051.npz,0.19200456142425537,0.43818325096271693,0.324522465467453,32.653289794921875,24.183320999145508,64.57969665527344,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2047,completed,2,1.524444580078125,1.6829688209982123,0.0210840079962508,test,16903,16900,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2047.npz,0.7529466152191162,0.8677249651929557,0.6349767446517944,64.66261291503906,47.31828308105469,63.337158203125,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2048,completed,14,0.1862466782331466,3.553131125998334,0.012057071988238,test,16903,16900,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2048.npz,0.26229679584503174,0.5121491929555603,0.2875233590602875,38.16521453857422,21.426156997680664,29.916793823242188,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2049,completed,10,1.228864669799805,3.0523630829993635,0.0120812120003392,test,16903,16900,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2049.npz,0.59111487865448,0.7688399564632941,0.581580638885498,57.293731689453125,43.3392219543457,59.66425704956055,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2050,completed,6,0.8358516693115234,2.241311501013115,0.0120137320045614,test,16903,16900,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2050.npz,0.595626711845398,0.7717685610630935,0.6245578527450562,57.5119743347168,46.54187774658203,63.56614685058594,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2051,completed,2,1.0758395195007324,1.6056815339979948,0.0119519220024812,test,16903,16900,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2051.npz,0.5038825273513794,0.7098468337263888,0.4657500684261322,52.8975830078125,34.70756149291992,45.8377799987793,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_all_default,patchtst_ci_all,2047,completed,31,0.102051705121994,76.29021962899424,0.1451928169990424,test,16680,16677,C,default,default,18,,predictions/patchtst_ci_all_default_seed2047.npz,0.08192373812198639,0.2862232312758459,0.13557009398937225,21.329275131225586,10.102643966674805,16.685062408447266,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_all_default,patchtst_ci_all,2048,completed,38,0.1013225689530372,78.19856675599294,0.1449171760032186,test,16680,16677,C,default,default,18,,predictions/patchtst_ci_all_default_seed2048.npz,0.08311536908149719,0.2882973622520629,0.13332930207252502,21.483837127685547,9.935662269592285,15.879972457885742,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_all_default,patchtst_ci_all,2049,completed,40,0.1016377955675125,77.97668799999519,0.1459373859979678,test,16680,16677,C,default,default,18,,predictions/patchtst_ci_all_default_seed2049.npz,0.08281102776527405,0.28776905282756526,0.1344580501317978,21.444467544555664,10.019777297973633,16.00151824951172,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_all_default,patchtst_ci_all,2050,completed,16,0.1037511676549911,47.006195872992976,0.1454054299974814,test,16680,16677,C,default,default,18,,predictions/patchtst_ci_all_default_seed2050.npz,0.08398208767175674,0.28979663157420715,0.13585466146469116,21.595563888549805,10.123851776123047,16.3588809967041,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_all_default,patchtst_ci_all,2051,completed,24,0.1015721634030342,62.42203520599287,0.1457330260018352,test,16680,16677,C,default,default,18,,predictions/patchtst_ci_all_default_seed2051.npz,0.08204299211502075,0.2864314789177697,0.13365237414836884,21.34479331970215,9.959737777709961,16.03917694091797,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_top5_default,patchtst_ci_top5,2047,completed,40,0.1008093208074569,25.63306977400498,0.0498661490128142,test,16656,16653,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2047.npz,0.08131452649831772,0.28515702077683047,0.1363605409860611,21.249818801879883,10.161548614501953,16.624897003173828,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_top5_default,patchtst_ci_top5,2048,completed,24,0.1019143611192703,20.59070649900241,0.0496326749998843,test,16656,16653,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2048.npz,0.08362533152103424,0.28918044802689247,0.1339525580406189,21.549646377563477,9.982107162475586,15.904808044433594,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_top5_default,patchtst_ci_top5,2049,completed,34,0.101560965180397,25.55899597601092,0.0498714059940539,test,16656,16653,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2049.npz,0.0819053128361702,0.28619104255054906,0.13375826179981232,21.326875686645508,9.967628479003906,15.957868576049805,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_top5_default,patchtst_ci_top5,2050,completed,15,0.104393221437931,14.612351927993586,0.0496461690054275,test,16656,16653,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2050.npz,0.08512841910123825,0.29176774856251375,0.1372123658657074,21.742450714111328,10.225027084350586,16.501375198364258,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_top5_default,patchtst_ci_top5,2051,completed,34,0.1012692078948021,25.592476015008288,0.0497255170048447,test,16656,16653,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2051.npz,0.08185850083827972,0.28610924633482177,0.13457757234573364,21.320777893066406,10.028680801391602,15.930599212646484,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
multi_tst_default,multi_tst,2047,completed,17,0.0898429080843925,9.867639967997093,0.0305865520058432,test,404481,404481,C,default,default,18,,predictions/multi_tst_default_seed2047.npz,0.09760715812444687,0.31242144312522285,0.1726604551076889,23.28155517578125,12.866608619689941,21.67893409729004,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""d_ff"": 256, ""d_model"": 128, ""n_heads"": 16, ""n_layers"": 3}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
multi_tst_default,multi_tst,2048,completed,13,0.1065479964017868,8.445508777993382,0.0306076080014463,test,404481,404481,C,default,default,18,,predictions/multi_tst_default_seed2048.npz,0.09394402801990509,0.30650290050814377,0.17896758019924164,22.84050941467285,13.336612701416016,22.60611915588379,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""d_ff"": 256, ""d_model"": 128, ""n_heads"": 16, ""n_layers"": 3}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
multi_tst_default,multi_tst,2049,completed,19,0.0894066393375396,10.637168645000202,0.0305876779893878,test,404481,404481,C,default,default,18,,predictions/multi_tst_default_seed2049.npz,0.09139683097600937,0.3023190880113417,0.17159748077392578,22.52873420715332,12.787395477294922,21.247894287109375,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""d_ff"": 256, ""d_model"": 128, ""n_heads"": 16, ""n_layers"": 3}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
multi_tst_default,multi_tst,2050,completed,22,0.0992432013154029,11.994665147998605,0.0306083189934724,test,404481,404481,C,default,default,18,,predictions/multi_tst_default_seed2050.npz,0.09750436991453171,0.3122568973049782,0.18297141790390015,23.26929473876953,13.634978294372559,22.39764404296875,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""d_ff"": 256, ""d_model"": 128, ""n_heads"": 16, ""n_layers"": 3}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
multi_tst_default,multi_tst,2051,completed,17,0.0970117300748825,9.868458649987588,0.0305565200105775,test,404481,404481,C,default,default,18,,predictions/multi_tst_default_seed2051.npz,0.09383968263864517,0.30633263397595295,0.1738905906677246,22.827821731567383,12.95827579498291,21.598636627197266,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""d_ff"": 256, ""d_model"": 128, ""n_heads"": 16, ""n_layers"": 3}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
multi_gru_default,multi_gru,2047,completed,16,0.0891484171152114,3.5324709609994898,0.0094048070022836,test,36101,36101,C,default,default,18,,predictions/multi_gru_default_seed2047.npz,0.06890016049146652,0.26248840067985196,0.13072846829891205,19.56056022644043,9.74184799194336,16.541807174682617,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
multi_gru_default,multi_gru,2048,completed,26,0.0851177051663398,5.172013452989631,0.0094717759930063,test,36101,36101,C,default,default,18,,predictions/multi_gru_default_seed2048.npz,0.0732036679983139,0.2705617637403961,0.1336333453655243,20.162185668945312,9.958318710327148,17.899728775024414,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
multi_gru_default,multi_gru,2049,completed,26,0.0860506445169448,5.133915754006011,0.0099521079973783,test,36101,36101,C,default,default,18,,predictions/multi_gru_default_seed2049.npz,0.07139459997415543,0.26719767958228124,0.13347728550434113,19.911495208740234,9.946688652038574,16.928985595703125,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
multi_gru_default,multi_gru,2050,completed,16,0.0853173434734344,3.546549047008739,0.009491100005107,test,36101,36101,C,default,default,18,,predictions/multi_gru_default_seed2050.npz,0.06852232664823532,0.2617676959600541,0.13079506158828735,19.506853103637695,9.746810913085938,16.596498489379883,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
multi_gru_default,multi_gru,2051,completed,37,0.0842080116271972,6.029552940992289,0.0095201030053431,test,36101,36101,C,default,default,18,,predictions/multi_gru_default_seed2051.npz,0.0707956850528717,0.2660745855072816,0.13365750014781952,19.827802658081055,9.960119247436523,16.821125030517578,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_mlp_matched,center_mlp,2047,completed,2,0.163958340883255,0.3219663009949727,0.0013427730009425,test,21217,21217,B,matched,matched,1,,predictions/center_mlp_matched_seed2047.npz,0.11289433389902115,0.3359975206739198,0.18903690576553345,25.03843879699707,14.086977005004883,24.55370330810547,[9],"{""layers"": [816], ""ps"": [0.1]}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_mlp_matched,center_mlp,2048,completed,7,0.1643875986337661,0.4832268969912547,0.0013368530053412,test,21217,21217,B,matched,matched,1,,predictions/center_mlp_matched_seed2048.npz,0.11044922471046448,0.3323390207460816,0.18648049235343933,24.765810012817383,13.896472930908203,22.797590255737305,[9],"{""layers"": [816], ""ps"": [0.1]}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_mlp_matched,center_mlp,2049,completed,2,0.1531077772378921,0.3195051539951237,0.0013276530080474,test,21217,21217,B,matched,matched,1,,predictions/center_mlp_matched_seed2049.npz,0.10663659870624542,0.3265525971512789,0.1843527853488922,24.33460807800293,13.737915992736816,23.682283401489258,[9],"{""layers"": [816], ""ps"": [0.1]}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_mlp_matched,center_mlp,2050,completed,9,0.1634560674428939,0.5432891710079275,0.0014442880055867,test,21217,21217,B,matched,matched,1,,predictions/center_mlp_matched_seed2050.npz,0.11453787982463837,0.33843445425168867,0.1900862604379654,25.22003936767578,14.165173530578613,23.016605377197266,[9],"{""layers"": [816], ""ps"": [0.1]}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_mlp_matched,center_mlp,2051,completed,15,0.1577431261539459,0.8631655609933659,0.0014019600057508,test,21217,21217,B,matched,matched,1,,predictions/center_mlp_matched_seed2051.npz,0.11024452745914459,0.3320309134088942,0.18505647778511047,24.742849349975586,13.790356636047363,22.997270584106445,[9],"{""layers"": [816], ""ps"": [0.1]}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_gru_matched,center_gru,2047,completed,23,0.0996033698320388,4.334470146000967,0.0085883150022709,test,20993,20993,B,matched,matched,1,,predictions/center_gru_matched_seed2047.npz,0.0828699916601181,0.28787148462485496,0.1350717693567276,21.452102661132812,10.065509796142578,17.084930419921875,[9],"{""hidden_size"": 82}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_gru_matched,center_gru,2048,completed,37,0.0985217913985252,5.703357862992561,0.0085955480026314,test,20993,20993,B,matched,matched,1,,predictions/center_gru_matched_seed2048.npz,0.08189118653535843,0.2861663616418925,0.1327516883611679,21.325037002563477,9.892618179321289,16.28583526611328,[9],"{""hidden_size"": 82}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_gru_matched,center_gru,2049,completed,33,0.0986286848783493,5.711491228998057,0.0086423589964397,test,20993,20993,B,matched,matched,1,,predictions/center_gru_matched_seed2049.npz,0.081193707883358,0.28494509626129383,0.13520684838294983,21.234027862548828,10.075576782226562,17.166156768798828,[9],"{""hidden_size"": 82}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_gru_matched,center_gru,2050,completed,28,0.0984107032418251,5.015261648994056,0.0087412470020353,test,20993,20993,B,matched,matched,1,,predictions/center_gru_matched_seed2050.npz,0.08129657804965973,0.2851255478726165,0.13156260550022125,21.247474670410156,9.804008483886719,15.885688781738281,[9],"{""hidden_size"": 82}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_gru_matched,center_gru,2051,completed,36,0.0982079580426216,5.710061334990314,0.0086303840071195,test,20993,20993,B,matched,matched,1,,predictions/center_gru_matched_seed2051.npz,0.07945834845304489,0.28188357251362645,0.1344383805990219,21.005882263183594,10.018309593200684,17.062700271606445,[9],"{""hidden_size"": 82}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_lstm_matched,center_lstm,2047,completed,28,0.0975752398371696,3.120188116998179,0.0096470239950576,test,21088,21088,B,matched,matched,1,,predictions/center_lstm_matched_seed2047.npz,0.07800310105085373,0.2792903525918032,0.13315387070178986,20.812637329101562,9.922589302062988,16.309703826904297,[9],"{""hidden_size"": 71}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_lstm_matched,center_lstm,2048,completed,35,0.0974127873778343,3.583076852999511,0.0066164099989691,test,21088,21088,B,matched,matched,1,,predictions/center_lstm_matched_seed2048.npz,0.07727467268705368,0.2779832237510992,0.13345028460025787,20.71523094177246,9.944676399230957,16.576162338256836,[9],"{""hidden_size"": 71}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_lstm_matched,center_lstm,2049,completed,31,0.0972573086619377,3.5029331169935176,0.0065279550035484,test,21088,21088,B,matched,matched,1,,predictions/center_lstm_matched_seed2049.npz,0.07787134498357773,0.2790543763920891,0.13208742439746857,20.79505157470703,9.843116760253906,16.073707580566406,[9],"{""hidden_size"": 71}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_lstm_matched,center_lstm,2050,completed,28,0.0978988632559776,3.115647960003116,0.0065623639966361,test,21088,21088,B,matched,matched,1,,predictions/center_lstm_matched_seed2050.npz,0.07810556888580322,0.27947373559210037,0.1323796808719635,20.826303482055664,9.864896774291992,16.187896728515625,[9],"{""hidden_size"": 71}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_lstm_matched,center_lstm,2051,completed,35,0.0976743847131729,3.6006674810050754,0.0066449720034142,test,21088,21088,B,matched,matched,1,,predictions/center_lstm_matched_seed2051.npz,0.07943619042634964,0.2818442662648109,0.1326073408126831,21.00295639038086,9.881860733032227,15.763577461242676,[9],"{""hidden_size"": 71}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_tcn_matched,center_tcn,2047,completed,40,0.132259652018547,42.87104973600072,0.1366073439858155,test,20737,20737,B,matched,matched,1,,predictions/center_tcn_matched_seed2047.npz,0.11234349012374878,0.33517680427462276,0.17294646799564362,24.97728157043457,12.887921333312988,20.631240844726562,[9],"{""ks"": 5, ""layers"": [24, 24, 24, 24]}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_tcn_matched,center_tcn,2048,completed,38,0.1370640248060226,42.49776777300576,0.0893422000081045,test,20737,20737,B,matched,matched,1,,predictions/center_tcn_matched_seed2048.npz,0.1058943048119545,0.3254140513437527,0.17003807425498962,24.2497615814209,12.671189308166504,21.162715911865234,[9],"{""ks"": 5, ""layers"": [24, 24, 24, 24]}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_tcn_matched,center_tcn,2049,completed,38,0.1459426134824752,42.25198259900208,0.089353924995521,test,20737,20737,B,matched,matched,1,,predictions/center_tcn_matched_seed2049.npz,0.10997508466243744,0.33162491562371704,0.17711444199085236,24.712594985961914,13.198516845703125,21.413475036621094,[9],"{""ks"": 5, ""layers"": [24, 24, 24, 24]}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_tcn_matched,center_tcn,2050,completed,39,0.1597358137369156,42.29805347100773,0.0892131339933257,test,20737,20737,B,matched,matched,1,,predictions/center_tcn_matched_seed2050.npz,0.12581458687782288,0.35470351968626257,0.1994483321905136,26.432403564453125,14.862833976745605,25.527084350585938,[9],"{""ks"": 5, ""layers"": [24, 24, 24, 24]}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_tcn_matched,center_tcn,2051,completed,38,0.1378711462020874,42.51496627199231,0.0889998339989688,test,20737,20737,B,matched,matched,1,,predictions/center_tcn_matched_seed2051.npz,0.11510784178972244,0.3392754659413534,0.18176186084747314,25.282711029052734,13.544841766357422,22.84873390197754,[9],"{""ks"": 5, ""layers"": [24, 24, 24, 24]}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_resnet_matched,center_resnet,2047,completed,4,0.0999814122915268,2.59985358499398,0.0187164829985704,test,478337,478337,B,matched,matched_nearest,1,,predictions/center_resnet_matched_seed2047.npz,0.08436949551105499,0.29046427579145595,0.15113240480422974,21.645313262939453,11.262344360351562,18.4874210357666,[9],"{""library_fixed"": true}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_resnet_matched,center_resnet,2048,completed,9,0.102938637137413,3.836498844000744,0.0189779270003782,test,478337,478337,B,matched,matched_nearest,1,,predictions/center_resnet_matched_seed2048.npz,0.08108147233724594,0.28474808574816785,0.14374671876430511,21.219345092773438,10.711965560913086,18.181699752807617,[9],"{""library_fixed"": true}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
