station_id,lag_hours,fold,train_samples,valid_samples,baseline_rmse_ugm3,augmented_rmse_ugm3,rmse_improvement_percent
1005,0,4,4915,600,15.673044308639575,15.523377934187414,0.9549285480527852
1005,0,5,5515,600,22.885707965796787,22.743661232867375,0.6206787797069858
1005,1,1,3115,600,12.025651708767555,12.029351001655343,-0.030761683253231687
1005,1,2,3715,600,17.852062263486463,17.82803011589586,0.1346183272044531
1005,1,3,4315,600,16.122712911692496,16.078537460491873,0.27399514859925245
1005,1,4,4915,600,15.673044308639575,15.579132557354862,0.5991927888122237
1005,1,5,5515,600,22.885707965796787,22.890181963639847,-0.01954930933203843
1005,2,1,3115,600,12.025651708767555,12.028522908600317,-0.02387562771894781
1005,2,2,3715,600,17.852062263486463,17.843158092022726,0.04987755102080752
1005,2,3,4315,600,16.122712911692496,16.129499399909417,-0.04209271885006017
1005,2,4,4915,600,15.673044308639575,15.660704072339534,0.07873541385471922
1005,2,5,5515,600,22.885707965796787,22.90199660214382,-0.07117383640208405
1005,3,1,3115,600,12.025651708767555,12.048211142028572,-0.18759426771498858
1005,3,2,3715,600,17.852062263486463,17.935556033901342,-0.4676981806502682
1005,3,3,4315,600,16.122712911692496,16.121031395036653,0.010429489534751766
1005,3,4,4915,600,15.673044308639575,15.678703427399043,-0.03610733593312279
1005,3,5,5515,600,22.885707965796787,22.88707956801228,-0.005993269762693224
1005,6,1,3115,600,12.025651708767555,12.038673519069569,-0.10828361420545947
1005,6,2,3715,600,17.852062263486463,17.910710980877827,-0.3285262874716748
1005,6,3,4315,600,16.122712911692496,16.12618113534278,-0.021511414792783748
1005,6,4,4915,600,15.673044308639575,15.681487165751031,-0.05386864826766342
1005,6,5,5515,600,22.885707965796787,22.881675786265436,0.017618766862604603
1005,12,1,3115,600,12.025651708767555,12.025105822187209,0.004539351326363728
1005,12,2,3715,600,17.852062263486463,17.854132786605078,-0.011598229314098965
1005,12,3,4315,600,16.122712911692496,16.1130279057498,0.06007057246347499
1005,12,4,4915,600,15.673044308639575,15.681283628432297,-0.05257000255004652
1005,12,5,5515,600,22.885707965796787,22.86709484796144,0.08133074958032653
1006,0,1,3115,600,12.025651708767555,11.821607202081308,1.696743857445027
1006,0,2,3715,600,17.852062263486463,17.472668108492613,2.125211918904407
1006,0,3,4315,600,16.122712911692496,15.878447058749689,1.5150418808590231
1006,0,4,4915,600,15.673044308639575,15.76793879426098,-0.6054630086708491
1006,0,5,5515,600,22.885707965796787,22.549039174347243,1.4710875099546967
1006,1,1,3115,600,12.025651708767555,12.040010387684132,-0.1194004222333266
1006,1,2,3715,600,17.852062263486463,17.890039246501644,-0.21273162985128427
1006,1,3,4315,600,16.122712911692496,16.087693834093102,0.21720338128701167
1006,1,4,4915,600,15.673044308639575,15.709501108706696,-0.23260828814874782
1006,1,5,5515,600,22.885707965796787,22.816344513903474,0.3030863279256133
1006,2,1,3115,600,12.025651708767555,12.03724172024209,-0.09637740851986547
1006,2,2,3715,600,17.852062263486463,17.989486731458634,-0.7697960378126751
1006,2,3,4315,600,16.122712911692496,16.094544912532175,0.17471004609833726
1006,2,4,4915,600,15.673044308639575,15.691564045454678,-0.11816298384924415
1006,2,5,5515,600,22.885707965796787,22.831703996866587,0.2359724637354896
1006,3,1,3115,600,12.025651708767555,12.026587551429799,-0.0077820536043116655
1006,3,2,3715,600,17.852062263486463,17.948863276900397,-0.5422399495655192
1006,3,3,4315,600,16.122712911692496,16.105039058384506,0.1096208398970651
1006,3,4,4915,600,15.673044308639575,15.705839641507954,-0.20924673102787245
1006,3,5,5515,600,22.885707965796787,22.85223186701211,0.14627512871660225
1006,6,1,3115,600,12.025651708767555,12.034971222034144,-0.07749694978938368
1006,6,2,3715,600,17.852062263486463,17.73801631677027,0.6388390597844555
1006,6,3,4315,600,16.122712911692496,16.142690684529033,-0.1239107397493175
1006,6,4,4915,600,15.673044308639575,15.76317393130126,-0.5750613657871314
1006,6,5,5515,600,22.885707965796787,22.882961268989742,0.012001799599772938
1006,12,1,3115,600,12.025651708767555,12.052316153886055,-0.22172973044829036
1006,12,2,3715,600,17.852062263486463,17.851448317683964,0.003439074956368983
1006,12,3,4315,600,16.122712911692496,16.119844554430482,0.01779078544488
1006,12,4,4915,600,15.673044308639575,15.672627799885143,0.0026574846993975033
1006,12,5,5515,600,22.885707965796787,22.917396541114975,-0.13846447470861675
1007,0,1,3115,600,12.025651708767555,11.75456217121036,2.2542606764467625
1007,0,2,3715,600,17.852062263486463,17.6049736864862,1.384089823088073
1007,0,3,4315,600,16.122712911692496,15.210083819639811,5.660518158769847
1007,0,4,4915,600,15.673044308639575,15.678495163885096,-0.03477853528759337
1007,0,5,5515,600,22.885707965796787,23.71419210199916,-3.6200939793541096
1007,1,1,3115,600,12.025651708767555,12.02541285803455,0.0019861770387977944
1007,1,2,3715,600,17.852062263486463,17.79914530299007,0.29641931400063765
1007,1,3,4315,600,16.122712911692496,16.02606197930687,0.5994706530780683
1007,1,4,4915,600,15.673044308639575,15.808238555743898,-0.8625908562626781
1007,1,5,5515,600,22.885707965796787,22.905653382832213,-0.08715228327319127
1007,2,1,3115,600,12.025651708767555,12.023698005666464,0.016246130757854606
1007,2,2,3715,600,17.852062263486463,18.25896784424215,-2.2793197488894457
1007,2,3,4315,600,16.122712911692496,16.093148421100985,0.18337168659791983
1007,2,4,4915,600,15.673044308639575,15.745821039271274,-0.46434329667262625
1007,2,5,5515,600,22.885707965796787,22.885340467603093,0.0016057977941623162
1007,3,1,3115,600,12.025651708767555,12.01375226325664,0.09895052508663117
1007,3,2,3715,600,17.852062263486463,18.10499525922317,-1.4168278824236502
1007,3,3,4315,600,16.122712911692496,16.116662518575364,0.0375271404401426
1007,3,4,4915,600,15.673044308639575,15.75898350553563,-0.5483248512778199
1007,3,5,5515,600,22.885707965796787,22.863288856741487,0.09796117773068272
1007,6,1,3115,600,12.025651708767555,12.022758383322367,0.024059614524492342
1007,6,2,3715,600,17.852062263486463,17.92537377598521,-0.4106613085743867
1007,6,3,4315,600,16.122712911692496,16.10997768196579,0.07898937230017077
1007,6,4,4915,600,15.673044308639575,15.676046996416126,-0.019158293165135613
1007,6,5,5515,600,22.885707965796787,22.84407897293675,0.18189951965765075
1007,12,1,3115,600,12.025651708767555,12.027025075451599,-0.011420309828554274
