variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,20,0.12155584990978241,26,1572,9.249312160829202,6.4618374651311274,26.848479619998646,4746
st_time,7001,9,0.10898000746965408,15,1572,9.245220550233144,6.421883173145627,26.4825222541817,4746
st_rfft,7002,15,0.11345219612121582,21,1572,9.476831494563907,6.556688137512593,26.50599828667714,4746
st_time,7002,3,0.10200036317110062,9,1572,9.53406304559219,6.596942355850805,26.626814227852297,4746
st_rfft,7003,3,0.1022535115480423,9,1572,9.460745327273342,6.603949559674301,26.969558216872336,4746
st_time,7003,2,0.10162372887134552,8,1572,9.443628327827629,6.593749780972397,26.970528792751352,4746
st_rfft,7004,28,0.1348147839307785,30,1572,9.396235861714358,6.614851455270515,27.203103643534615,4746
st_time,7004,8,0.1084560826420784,14,1572,9.409622839800866,6.60274678144684,27.07518855788138,4746
st_rfft,7005,25,0.11832793056964874,30,1572,9.102227893765154,6.38381099138288,26.701276970672875,4746
st_time,7005,8,0.10670124739408493,14,1572,9.085792324283222,6.339489215846007,26.376658906991402,4746
