variant,seed,best_epoch,beta,trainable_parameter_count,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent
st_rfft,2047,14,0.11554225534200668,3015,0.28320741653442383,0.5321723560411832,0.3059478998184204,39.65424728393555,22.79737663269043,33.25923538208008
st_time,2047,11,0.1155829206109047,3015,0.28360989689826965,0.5325503702921158,0.30450621247291565,39.68241500854492,22.68994903564453,32.73451614379883
st_rfft,2048,4,0.10363603383302689,3015,0.2878139019012451,0.5364828999150347,0.3075120449066162,39.975440979003906,22.913925170898438,32.81171798706055
st_time,2048,1,0.10103106498718262,3015,0.2877127528190613,0.5363886210752995,0.3069712221622467,39.96841812133789,22.873626708984375,32.78647994995117
st_rfft,2049,26,0.1382131427526474,3015,0.28752633929252625,0.5362148256925822,0.30720606446266174,39.955467224121094,22.89112663269043,33.08963394165039
st_time,2049,26,0.12927356362342834,3015,0.2893937826156616,0.5379533275439995,0.3081052303314209,40.08500671386719,22.958127975463867,33.00856399536133
st_rfft,2050,25,0.12277506291866302,3015,0.28630951046943665,0.5350789759179823,0.3073362112045288,39.87083053588867,22.90082359313965,32.991363525390625
st_time,2050,7,0.107801154255867,3015,0.285486102104187,0.5343089949684424,0.3068907856941223,39.813453674316406,22.867633819580078,32.96900177001953
st_rfft,2051,13,0.11615283787250519,3015,0.2829246520996094,0.5319066197177935,0.305559903383255,39.63444519042969,22.76846694946289,32.87322998046875
st_time,2051,13,0.116668201982975,3015,0.2839949131011963,0.532911731059841,0.3050937056541443,39.7093391418457,22.733728408813477,32.528194427490234
