variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,2,0.10324309766292572,8,3015,11.772055153733366,8.115284296304823,31.1404932004078,10194
st_time,7001,14,0.12530943751335144,20,3015,11.66127880890752,7.948452531718403,30.27240024181952,10194
st_rfft,7002,30,0.13511355221271515,30,3015,11.677427312688156,8.066464697306639,30.866913393831396,10194
st_time,7002,8,0.11662130802869797,14,3015,11.673217077237986,8.03198963720611,30.662733966886314,10194
st_rfft,7003,16,0.12449590861797333,22,3015,11.85678489697853,8.15644090119965,31.142460569547914,10194
st_time,7003,5,0.10785450786352158,11,3015,11.836256247618941,8.109668338768898,30.871487571537255,10194
st_rfft,7004,15,0.12925215065479279,21,3015,11.612760805239656,7.971580667778256,30.51770073610754,10194
st_time,7004,5,0.10794715583324432,11,3015,11.63429689887428,7.964186999758997,30.35182658084373,10194
st_rfft,7005,2,0.10274190455675125,8,3015,11.786131873391833,8.106309576223522,30.91264747093528,10194
st_time,7005,1,0.1011568158864975,7,3015,11.782723333733976,8.10377917459064,30.909923791018972,10194
