variant,seed,rmse_difference_ugm3,mae_difference_ugm3,rmse_relative_change_percent
st_sparse_station_bias_delta_forecast,2047,-0.6445083618164062,-0.5673408508300781,-1.1561752152149163
st_sparse_station_bias_delta_forecast,2048,-0.20843124389648438,-0.16141510009765625,-0.39036224836480615
st_sparse_station_bias_delta_forecast,2049,-0.4800834655761719,-0.18065643310546875,-0.8738980361788884
st_sparse_station_bias_delta_forecast,2050,-0.7332267761230469,-0.07444000244140625,-1.294532710538443
st_sparse_station_bias_delta_forecast,2051,-0.407012939453125,-0.4430198669433594,-0.7531680480441838
