arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,4,0.44198301434516907,10,11.200583190999168,False,False,0541de41a2d80e4f309983c41aab2de5142b418d92bd856df744d6347065a0b0
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,29,0.4254619777202606,30,13.523103685998649,True,True,0541de41a2d80e4f309983c41aab2de5142b418d92bd856df744d6347065a0b0
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,4,0.46754035353660583,10,11.176272149998113,False,False,0541de41a2d80e4f309983c41aab2de5142b418d92bd856df744d6347065a0b0
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,28,0.44148942828178406,30,13.526548901998467,True,True,0541de41a2d80e4f309983c41aab2de5142b418d92bd856df744d6347065a0b0
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,5,0.4620879292488098,11,12.219075321998389,False,False,0541de41a2d80e4f309983c41aab2de5142b418d92bd856df744d6347065a0b0
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,29,0.44195881485939026,30,13.587191842998436,True,True,0541de41a2d80e4f309983c41aab2de5142b418d92bd856df744d6347065a0b0
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,5,0.4409812390804291,11,12.219697344000451,False,False,0541de41a2d80e4f309983c41aab2de5142b418d92bd856df744d6347065a0b0
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,29,0.4275561571121216,30,13.577817958001106,True,True,0541de41a2d80e4f309983c41aab2de5142b418d92bd856df744d6347065a0b0
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,5,0.4507032036781311,11,12.088099224998587,False,False,0541de41a2d80e4f309983c41aab2de5142b418d92bd856df744d6347065a0b0
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,30,0.4330659508705139,30,13.74804316600057,True,True,0541de41a2d80e4f309983c41aab2de5142b418d92bd856df744d6347065a0b0
