epoch,train_loss,valid_loss
1,0.27643329936005084,0.6841685175895691
2,0.27513453282668116,0.6847548484802246
3,0.27452260527504463,0.6842660903930664
4,0.2740700057722339,0.6840325593948364
5,0.27373249474682165,0.6834783554077148
6,0.27337373557610517,0.6832340955734253
7,0.27312488171997196,0.6817978024482727
8,0.2729089981804792,0.6825012564659119
9,0.2726313876032731,0.6812781095504761
10,0.2725106305641935,0.6804677844047546
11,0.2723134554584198,0.6817736625671387
12,0.272104443227034,0.6813130378723145
13,0.2719764152457161,0.6806686520576477
14,0.27188582899745684,0.6798431277275085
15,0.271777224959075,0.6797945499420166
16,0.2716446871653162,0.6809396743774414
17,0.27161371564934017,0.6797565817832947
18,0.27144211352511344,0.6800136566162109
19,0.2712890025606636,0.6805903315544128
20,0.2712966205510692,0.6800257563591003
21,0.27119082221307605,0.6794038414955139
22,0.2710595635787994,0.6801371574401855
23,0.2708928238991171,0.6799359917640686
24,0.27104295267239764,0.6792407631874084
25,0.2709295898109896,0.678801417350769
26,0.2708544327147631,0.6809001564979553
27,0.27088578970938254,0.6792986989021301
28,0.2707243718656009,0.6796397566795349
29,0.2706725783775308,0.6800958514213562
30,0.27055486212772933,0.6798089146614075
