epoch,train_loss,valid_loss
1,0.5792219951651324,0.9764273166656494
2,0.3706155017050826,0.6075639128684998
3,0.29447292568880074,0.50495445728302
4,0.26697592704833045,0.5031575560569763
5,0.2526949098204622,0.5042388439178467
6,0.2462389648490793,0.4704378545284271
7,0.23809951226730078,0.48172110319137573
8,0.2319202855576963,0.48712247610092163
9,0.22488093468432338,0.4808652698993683
10,0.22704571364489673,0.48599889874458313
11,0.2225137499304381,0.4830724596977234
12,0.21974558200306452,0.49735137820243835
