variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,30,0.1292983889579773,30,610,7.428072087807634,4.530640161605108,16.10343794747713,1680
st_time,7001,27,0.1253003478050232,30,610,7.435901124849021,4.551077060472398,16.25076854257978,1680
st_rfft,7002,30,0.12305639684200287,30,610,7.456009002163168,4.5620074465161276,16.36535368254364,1680
st_time,7002,29,0.125583678483963,30,610,7.415999002827647,4.51670468534742,16.26260182679057,1680
st_rfft,7003,26,0.11376261711120605,30,610,7.465678312812687,4.507965025447664,16.14196127484436,1680
st_time,7003,9,0.10482333600521088,15,610,7.478209450454777,4.523912454786755,16.171394570852716,1680
st_rfft,7004,28,0.11547674983739853,30,610,7.540323484228774,4.475091899008978,15.872017308906013,1680
st_time,7004,28,0.11419747769832611,30,610,7.5223428032659685,4.459831158320109,15.8261834692026,1680
st_rfft,7005,29,0.11175289750099182,30,610,7.587278246467332,4.511958835238502,15.977562486028448,1680
st_time,7005,29,0.1157492846250534,30,610,7.571177493799352,4.489536721365792,15.909810235110891,1680
