variant,seed,best_epoch,beta,trainable_parameter_count,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent
st_rfft,2047,1,0.10013799369335175,610,0.07885674387216568,0.2808144296010546,0.134852796792984,20.926210403442383,10.049192428588867,16.743196487426758
st_time,2047,30,0.13079078495502472,610,0.0788148045539856,0.2807397452338831,0.13401274383068085,20.92064666748047,9.986592292785645,16.476856231689453
st_rfft,2048,30,0.1265707015991211,610,0.0770387127995491,0.27755848536758715,0.134352445602417,20.683578491210938,10.011906623840332,16.747529983520508
st_time,2048,20,0.11505143344402313,610,0.07700240612030029,0.27749307400419976,0.13412301242351532,20.6787052154541,9.994807243347168,16.624364852905273
st_rfft,2049,29,0.13105204701423645,610,0.07499778270721436,0.2738572305184115,0.13365276157855988,20.407764434814453,9.959765434265137,16.7061767578125
st_time,2049,30,0.13197092711925507,610,0.07494299113750458,0.273757175499574,0.13330593705177307,20.400306701660156,9.933919906616211,16.61975860595703
st_rfft,2050,1,0.09948888421058655,610,0.07570327818393707,0.2751422871605473,0.13448621332645416,20.503524780273438,10.021875381469727,16.82056999206543
st_time,2050,5,0.10270866751670837,610,0.0756794884800911,0.27509905212503205,0.13349871337413788,20.500303268432617,9.948286056518555,16.518705368041992
st_rfft,2051,1,0.1000056192278862,610,0.07537230104207993,0.27454016289439315,0.13200946152210236,20.458654403686523,9.83730697631836,16.47437858581543
st_time,2051,18,0.11632785201072693,610,0.07537268847227097,0.2745408684918713,0.13179440796375275,20.458707809448242,9.821281433105469,16.45699119567871
