arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,26,0.927890956401825,30,14.757490889001929,False,False,febbafd5786a563db15eb9f66753959cdb4f00269f57eb13a833ba951d471f4b
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,30,0.8943465352058411,30,6.427889645998221,True,True,febbafd5786a563db15eb9f66753959cdb4f00269f57eb13a833ba951d471f4b
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,4,0.9075188040733337,10,4.343628057002206,False,False,febbafd5786a563db15eb9f66753959cdb4f00269f57eb13a833ba951d471f4b
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,30,0.8770657777786255,30,6.42859567999767,True,True,febbafd5786a563db15eb9f66753959cdb4f00269f57eb13a833ba951d471f4b
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,5,0.9310315847396851,11,4.7748092119982175,False,False,febbafd5786a563db15eb9f66753959cdb4f00269f57eb13a833ba951d471f4b
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,30,0.8825752139091492,30,6.453408465000393,True,True,febbafd5786a563db15eb9f66753959cdb4f00269f57eb13a833ba951d471f4b
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,6,0.939746618270874,12,5.21219033899979,False,False,febbafd5786a563db15eb9f66753959cdb4f00269f57eb13a833ba951d471f4b
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,30,0.8861134052276611,30,6.420911885998066,True,True,febbafd5786a563db15eb9f66753959cdb4f00269f57eb13a833ba951d471f4b
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,4,0.9296968579292297,10,4.347293582999555,False,False,febbafd5786a563db15eb9f66753959cdb4f00269f57eb13a833ba951d471f4b
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,30,0.8900020718574524,30,6.436837830002332,True,True,febbafd5786a563db15eb9f66753959cdb4f00269f57eb13a833ba951d471f4b
