variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters
trad_persistence,trad_persistence,deterministic,completed,0,,3.850000211969018e-06,0.002179519011406228,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_persistence.npz,0.5497267842292786,0.7414356237929755,0.43750298023223877,55.23890686035156,32.595123291015625,42.81005859375,,
trad_daily_naive,trad_daily_naive,deterministic,completed,0,,1.8900027498602867e-06,0.0017739739996613935,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_daily_naive.npz,1.5300291776657104,1.236943482001385,0.8824692964553833,92.15554809570312,65.74627685546875,77.49833679199219,,
trad_climatology,trad_climatology,deterministic,completed,0,,0.00851146801142022,0.0018690430006245151,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_climatology.npz,0.9838847517967224,0.9919096490087806,0.7514640092849731,73.8998794555664,55.986045837402344,71.68170928955078,,
trad_ar,trad_ar,deterministic,completed,0,,0.008409879010287113,0.0019116229959763587,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_ar.npz,0.4697190225124359,0.6853605055096449,0.43534085154533386,51.061161041259766,32.43404006958008,45.44076156616211,,
trad_ridge,trad_ridge,deterministic,completed,0,,0.011973536995355971,0.0019209829915780574,test,0,0,A,not_applicable,not_applicable,1,10.0,predictions/trad_ridge.npz,0.4676249921321869,0.6838311137497232,0.43513113260269165,50.94721984863281,32.41841506958008,45.38605499267578,,
trad_spatial_linear,trad_spatial_linear,deterministic,completed,0,,0.07334602699847892,0.0028071499982615933,test,0,0,A,not_applicable,not_applicable,18,100.0,predictions/trad_spatial_linear.npz,0.6543152332305908,0.8088975418621266,0.5057108402252197,60.26499557495117,37.676788330078125,53.25647735595703,,
center_gru_default,center_gru,2047,completed,23,0.7968712449073792,4.614976330005447,0.008969332004198804,test,32112,32112,B,default,default,1,,predictions/center_gru_default_seed2047.npz,0.4528622031211853,0.6729503719600616,0.4282161295413971,50.13657760620117,31.903228759765625,44.095703125,[9],"{""hidden_size"": 100}"
center_gru_default,center_gru,2048,completed,16,0.7917330861091614,3.7241200339922216,0.00921273700078018,test,32112,32112,B,default,default,1,,predictions/center_gru_default_seed2048.npz,0.45233264565467834,0.6725567973447881,0.42384225130081177,50.10725021362305,31.577363967895508,43.15060806274414,[9],"{""hidden_size"": 100}"
center_gru_default,center_gru,2049,completed,27,0.7825608849525452,5.122007658996154,0.009250727001926862,test,32112,32112,B,default,default,1,,predictions/center_gru_default_seed2049.npz,0.4584380090236664,0.6770805040936169,0.4282793402671814,50.44428253173828,31.90793800354004,44.29035949707031,[9],"{""hidden_size"": 100}"
center_lstm_default,center_lstm,2047,completed,27,0.7743937373161316,3.847775248999824,0.006860612003947608,test,42412,42412,B,default,default,1,,predictions/center_lstm_default_seed2047.npz,0.45517227053642273,0.6746645614943938,0.4300987720489502,50.264286041259766,32.043495178222656,44.385990142822266,[9],"{""hidden_size"": 100}"
center_lstm_default,center_lstm,2048,completed,13,0.78911292552948,1.9205914170015603,0.0069775299925822765,test,42412,42412,B,default,default,1,,predictions/center_lstm_default_seed2048.npz,0.4649678170681,0.6818854867703961,0.442331463098526,50.80226516723633,32.95486068725586,45.33793640136719,[9],"{""hidden_size"": 100}"
center_lstm_default,center_lstm,2049,completed,22,0.7894130349159241,2.8868881599919405,0.006907880990183912,test,42412,42412,B,default,default,1,,predictions/center_lstm_default_seed2049.npz,0.48230403661727905,0.6944811276177913,0.4456472098827362,51.74067306518555,33.20188903808594,45.12818145751953,[9],"{""hidden_size"": 100}"
center_tcn_default,center_tcn,2047,completed,27,0.8451679944992065,164.77126765999128,0.5837032300041756,test,66962,66962,B,default,default,1,,predictions/center_tcn_default_seed2047.npz,0.496204674243927,0.7044179684277844,0.46014025807380676,52.480995178222656,34.28166198730469,47.97034454345703,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
center_tcn_default,center_tcn,2048,completed,34,0.8217445611953735,186.95401556100114,0.2604255420010304,test,66962,66962,B,default,default,1,,predictions/center_tcn_default_seed2048.npz,0.5136619806289673,0.7167021561492384,0.4651637673377991,53.39619445800781,34.65592956542969,46.84037399291992,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
center_tcn_default,center_tcn,2049,completed,23,0.828137993812561,144.97690715100907,0.2590933409956051,test,66962,66962,B,default,default,1,,predictions/center_tcn_default_seed2049.npz,0.49820801615715027,0.7058385198876229,0.48026925325393677,52.586830139160156,35.78132247924805,50.138980865478516,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2047,completed,6,0.8516910076141357,2.3035068519966444,0.021784816999570467,test,19410,19407,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2047.npz,0.4683395028114319,0.684353346460315,0.47555071115493774,50.98612594604492,35.429779052734375,51.82048034667969,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
