variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage,arm,freeze_backbone
degraded_patchtst,2047,13,0.3469248116016388,31.095148994001647,0.06342193099953874,test,23537,23534,False,1.0,0.24129454791545868,0.4912174141003744,0.33291003108024597,36.51304244995117,24.745777130126953,42.788021087646484,36.51304244995117,24.745777130126953,36.51304244995117,24.745777130126953,36.51304244995117,24.745777130126953,36.51304244995117,24.745777130126953,0.0,0.0,0.9521574378013611,0.16605080664157867,0.017090626060962677,0.0,0.0,input,degraded_patchtst,False
st_sparse_station_bias_delta_forecast,2047,4,0.27340951561927795,16.52120258299874,0.06321017800109985,test,23538,23535,False,1.0,0.20462962985038757,0.4523600665956132,0.2913414537906647,33.62470245361328,21.655914306640625,39.36989974975586,33.38624572753906,21.511470794677734,33.78120803833008,21.866487503051758,33.73734664916992,21.787946701049805,33.49814987182617,21.58439064025879,0.10346892476081848,0.04029093623317339,0.6137924194335938,0.2214902937412262,0.06013879552483559,0.0,0.3038911521434784,forecast,st_sparse_station_bias_delta_forecast,False
degraded_patchtst,2048,30,0.1022779643535614,49.185206348000065,0.06107150400021055,test,23537,23534,False,1.0,0.08603823184967041,0.2933227434919945,0.157527357339859,21.803184509277344,11.709280967712402,19.926687240600586,21.803184509277344,11.709280967712402,21.803184509277344,11.709280967712402,21.803184509277344,11.709280967712402,21.803184509277344,11.709280967712402,0.0,0.0,0.9979902505874634,0.04521140456199646,0.004168515559285879,0.0,0.0,input,degraded_patchtst,False
st_sparse_station_bias_delta_forecast,2048,18,0.10451114177703857,39.86861443199996,0.06211940799948934,test,23538,23535,False,1.0,0.08532468229532242,0.2921038895587021,0.15931841731071472,21.71258544921875,11.842411994934082,21.186044692993164,22.369977951049805,12.886913299560547,21.83895492553711,12.257153511047363,21.967697143554688,12.301085472106934,21.773202896118164,11.829940795898438,0.10643211752176285,0.05948512483977394,0.403596431016922,0.5107709169387817,0.0763852447271347,0.0,0.47602930665016174,forecast,st_sparse_station_bias_delta_forecast,False
degraded_patchtst,2049,6,0.10733840614557266,19.60591497600035,0.06089662600061274,test,23537,23534,False,1.0,0.0937160775065422,0.30613081763609196,0.16381527483463287,22.755231857299805,12.176671981811523,26.421859741210938,22.755231857299805,12.176671981811523,22.755231857299805,12.176671981811523,22.755231857299805,12.176671981811523,22.755231857299805,12.176671981811523,0.0,0.0,0.9998524785041809,0.06086677685379982,0.0008092966163530946,0.0,0.0,input,degraded_patchtst,False
st_sparse_station_bias_delta_forecast,2049,9,0.1063343957066536,24.990453721999074,0.06241997100005392,test,23538,23535,False,1.0,0.09248863905668259,0.3041194486656231,0.16629350185394287,22.605724334716797,12.360883712768555,23.234745025634766,22.697969436645508,12.543079376220703,22.545291900634766,12.245140075683594,22.626514434814453,12.440237998962402,22.53754425048828,12.390002250671387,0.102878637611866,0.05256382600192178,0.613593339920044,0.19506512582302094,0.06006766855716705,0.0,0.2875371277332306,forecast,st_sparse_station_bias_delta_forecast,False
