arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,14,1.054348111152649,20,8.67521610699987,False,False,ab41a65933202877080bc2c603fb07639294c258eaaa1a60a57e499a78fcab54
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,6,1.0267621278762817,12,2.5383551090017136,True,True,ab41a65933202877080bc2c603fb07639294c258eaaa1a60a57e499a78fcab54
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,5,1.075514793395996,11,4.98866450100104,False,False,ab41a65933202877080bc2c603fb07639294c258eaaa1a60a57e499a78fcab54
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,3,1.0547707080841064,9,1.915247402001114,True,True,ab41a65933202877080bc2c603fb07639294c258eaaa1a60a57e499a78fcab54
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,14,1.076570749282837,20,8.762112476000766,False,False,ab41a65933202877080bc2c603fb07639294c258eaaa1a60a57e499a78fcab54
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,5,1.0525623559951782,11,2.351778734999243,True,True,ab41a65933202877080bc2c603fb07639294c258eaaa1a60a57e499a78fcab54
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,6,1.0594590902328491,12,5.212391075001506,False,False,ab41a65933202877080bc2c603fb07639294c258eaaa1a60a57e499a78fcab54
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,6,1.0382170677185059,12,2.5291809160007688,True,True,ab41a65933202877080bc2c603fb07639294c258eaaa1a60a57e499a78fcab54
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,16,1.0611023902893066,22,9.685167046998686,False,False,ab41a65933202877080bc2c603fb07639294c258eaaa1a60a57e499a78fcab54
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,4,1.0388332605361938,10,2.120411924999644,True,True,ab41a65933202877080bc2c603fb07639294c258eaaa1a60a57e499a78fcab54
