variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,30,0.14103326201438904,30,11673,15.182498361471703,11.319889726532898,36.31593975544041,37464
st_time,7001,30,0.13532808423042297,30,11673,15.215743032649508,11.362992545312576,36.42011359690123,37464
st_rfft,7002,3,0.10226450860500336,9,11673,15.28817423115761,11.42192514936002,36.61443490645213,37464
st_time,7002,6,0.10602493584156036,12,11673,15.217905389579625,11.352158174641032,36.416539729433076,37464
st_rfft,7003,16,0.12014554440975189,22,11673,15.390513547074915,11.533443046690383,36.92580006461435,37464
st_time,7003,10,0.11123641580343246,16,11673,15.377367488050401,11.5156803279256,36.87956988111507,37464
st_rfft,7004,2,0.10176748782396317,8,11673,15.286755324753539,11.46339670771237,36.66748534257106,37464
st_time,7004,1,0.10074244439601898,7,11673,15.278269705618547,11.456542918449433,36.65048701814163,37464
st_rfft,7005,1,0.10059570521116257,7,11673,15.525918338331884,11.6637817698362,37.35842864226393,37464
st_time,7005,1,0.10080381482839584,7,11673,15.505263740115005,11.647969774830273,37.30333399602581,37464
