epoch,train_loss,valid_loss,learning_rate
1,0.22714180312776605,0.2178172767162323,0.001
2,0.10586116944827316,0.13234208524227142,0.001
3,0.07943039458254177,0.1184953898191452,0.001
4,0.07680177610620356,0.11285274475812912,0.001
5,0.06819602995501711,0.11216660588979721,0.001
6,0.06647324639502745,0.11264104396104813,0.001
7,0.06622700674287238,0.1098550409078598,0.001
8,0.06313944073090862,0.1118149533867836,0.001
9,0.0627218304834011,0.1083962693810463,0.001
10,0.061543050846991146,0.10643190890550613,0.001
11,0.059773317571555795,0.10639465600252151,0.001
12,0.05924166973713764,0.10631401091814041,0.001
13,0.05900850083529705,0.10884552448987961,0.001
14,0.059075143332619796,0.10692385584115982,0.001
15,0.05840205499386066,0.10622568428516388,0.001
16,0.056829753569887,0.10930545628070831,0.001
17,0.0568789620729177,0.10817508399486542,0.001
18,0.05391962251284039,0.10566611588001251,0.001
19,0.05531572792146017,0.10875605046749115,0.001
20,0.05518655251964427,0.11409997195005417,0.001
21,0.056424586119119595,0.1064501702785492,0.001
22,0.05403158319588577,0.10344333946704865,0.001
23,0.055176285375899595,0.105314701795578,0.001
24,0.05487072717334439,0.10669708997011185,0.001
25,0.05424275218356075,0.10852066427469254,0.001
26,0.05526040604220778,0.11676593124866486,0.0005
27,0.053743721032400944,0.10970961302518845,0.0005
28,0.052568449159187076,0.10661745816469193,0.0005
29,0.05260422585299048,0.10635003447532654,0.0005
30,0.05071731208536533,0.10943937301635742,0.00025
