variant,seed,rmse_difference_ugm3,mae_difference_ugm3,rmse_relative_change_percent
st_sparse_station_bias_delta_forecast,2042,-0.7170295715332031,-0.15470409393310547,-3.30066239771748
st_sparse_station_bias_delta_forecast,2043,-0.7533092498779297,-0.16555023193359375,-3.536916964289627
st_sparse_station_bias_delta_forecast,2044,-0.5499267578125,-0.046878814697265625,-2.556378284403471
st_sparse_station_bias_delta_forecast,2045,-0.7327804565429688,-0.15167903900146484,-3.455077819020569
st_sparse_station_bias_delta_forecast,2046,-0.6966724395751953,-0.20454120635986328,-3.2439042412491292
