variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage
degraded_patchtst,2024,21,0.10150600969791412,11.653532215001178,0.00888265799585497,valid,21267,21264,False,0.10150600969791412,0.318600077994206,0.17280206084251404,23.741989135742188,12.877161026000977,20.935197830200195,23.741989135742188,12.877161026000977,23.741989135742188,12.877161026000977,23.741989135742188,12.877161026000977,23.741989135742188,12.877161026000977,0.0,0.0,0.9995831251144409,0.053006649017333984,0.0022502876818180084,0.0,0.0,input
st_pairwise_delta_forecast,2024,30,0.09251092374324799,12.509211413998855,0.008689271999173798,valid,21268,21265,False,0.09251092374324799,0.304156084508017,0.1716754287481308,22.665626525878906,12.793203353881836,21.71844482421875,23.696889877319336,13.311860084533691,24.360315322875977,15.11791706085205,24.852998733520508,15.25637435913086,23.492137908935547,13.026844024658203,0.11875845491886139,0.03736982054922356,0.9682953953742981,0.044844042509794235,0.025221019983291626,0.0,0.6762547492980957,forecast
st_station_bias_delta_forecast,2024,30,0.09196546673774719,12.365356144000543,0.008814640998025425,valid,21268,21265,False,0.09196546673774719,0.3032580860220337,0.1717453896999359,22.598705291748047,12.798418998718262,21.92632293701172,23.701976776123047,13.318359375,24.461267471313477,15.295096397399902,24.89662742614746,15.46994686126709,23.4981632232666,13.041964530944824,0.12027061730623245,0.03994162340333222,0.9543637633323669,0.046154119074344635,0.02478015050292015,0.0,0.6948152184486389,forecast
