variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,2,0.10315998643636703,8,5901,16.717090232140503,11.366830199974498,35.91780970263617,20316
st_time,7001,12,0.11797741055488586,18,5901,16.64371925844996,11.24976651474678,35.41703230057905,20316
st_rfft,7002,1,0.10143474489450455,7,5901,16.48375745323404,11.229169408081319,35.54660786065575,20316
st_time,7002,15,0.12208069860935211,21,5901,16.395634628114028,11.135012143708327,35.132635889038404,20316
st_rfft,7003,1,0.10122193396091461,7,5901,16.400400452704467,11.216152276596608,35.60286674140129,20316
st_time,7003,12,0.11742401123046875,18,5901,16.391232945788467,11.186945721257693,35.35978695341221,20316
st_rfft,7004,1,0.10161539912223816,7,5901,16.5787977269143,11.354264025660944,35.98530341401317,20316
st_time,7004,11,0.11745993793010712,17,5901,16.512718600009027,11.265919690996814,35.5941364658442,20316
st_rfft,7005,1,0.10101242363452911,7,5901,16.381503424288965,11.232486335328536,35.672656926966404,20316
st_time,7005,20,0.13197675347328186,26,5901,16.259000936458136,11.080591856060265,35.10197593238683,20316
