variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,30,0.12577785551548004,30,3015,18.891839901979615,12.913116004715143,36.16261537848957,9474
st_time,7001,14,0.11240067332983017,20,3015,18.83875192677099,12.882410526778946,36.0722748751215,9474
st_rfft,7002,7,0.10551439225673676,13,3015,19.022862944615774,12.997960745948564,36.062021479584786,9474
st_time,7002,3,0.1022297665476799,9,3015,19.042567426269652,13.003742641604397,36.15493142742319,9474
st_rfft,7003,9,0.10860320180654526,15,3015,18.237695340963135,12.435525825513373,34.431121028962224,9474
st_time,7003,29,0.13156817853450775,30,3015,18.334040825135556,12.502268201519172,34.753835083279505,9474
st_rfft,7004,28,0.1339506059885025,30,3015,18.953123551897843,12.972898982158561,36.19045041400164,9474
st_time,7004,3,0.10280855000019073,9,3015,18.879082552528427,12.940348922338117,36.08675369704274,9474
st_rfft,7005,28,0.13447260856628418,30,3015,18.753781717673043,12.808869636081456,35.57788086852009,9474
st_time,7005,30,0.13322792947292328,30,3015,18.8608928568228,12.900377296711891,35.974760160010646,9474
