arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,9,1.0786080360412598,15,6.725349246000405,False,False,5e2f274af6835ccf4aabe9ae5a44a359caa8f24031f32fcb03e2a6252fac80ea
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,30,1.0375884771347046,30,6.499099282998941,True,True,5e2f274af6835ccf4aabe9ae5a44a359caa8f24031f32fcb03e2a6252fac80ea
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,7,1.079891562461853,13,5.68825164199734,False,False,5e2f274af6835ccf4aabe9ae5a44a359caa8f24031f32fcb03e2a6252fac80ea
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,19,1.0384644269943237,25,5.431950238998979,True,True,5e2f274af6835ccf4aabe9ae5a44a359caa8f24031f32fcb03e2a6252fac80ea
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,9,1.0692832469940186,15,6.5283093779980845,False,False,5e2f274af6835ccf4aabe9ae5a44a359caa8f24031f32fcb03e2a6252fac80ea
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,29,1.030008316040039,30,6.512429627000529,True,True,5e2f274af6835ccf4aabe9ae5a44a359caa8f24031f32fcb03e2a6252fac80ea
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,8,1.0801539421081543,14,6.103113338002004,False,False,5e2f274af6835ccf4aabe9ae5a44a359caa8f24031f32fcb03e2a6252fac80ea
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,20,1.0400599241256714,26,5.636231503001909,True,True,5e2f274af6835ccf4aabe9ae5a44a359caa8f24031f32fcb03e2a6252fac80ea
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,8,1.0717577934265137,14,6.106933137001761,False,False,5e2f274af6835ccf4aabe9ae5a44a359caa8f24031f32fcb03e2a6252fac80ea
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,28,1.0276978015899658,30,6.496901799997431,True,True,5e2f274af6835ccf4aabe9ae5a44a359caa8f24031f32fcb03e2a6252fac80ea
