variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,30,0.12921181321144104,30,610,9.485150708658193,5.6320830956854,17.30797459477425,1584
st_time,7001,9,0.10934475809335709,15,610,9.527076391361078,5.6807618610786665,17.58900001428036,1584
st_rfft,7002,30,0.12535487115383148,30,610,9.39826313047005,5.615474980286877,17.86805423430405,1584
st_time,7002,30,0.11840450763702393,30,610,9.37723552227656,5.580680124687426,17.55880449312274,1584
st_rfft,7003,23,0.11385627835988998,29,610,9.398357713806098,5.568057940463827,16.919353455685826,1584
st_time,7003,7,0.10438046604394913,13,610,9.43404998589589,5.607207436754246,17.34308173246545,1584
st_rfft,7004,30,0.12442972511053085,30,610,9.440706780392288,5.614879726159452,17.34570512610513,1584
st_time,7004,5,0.10449406504631042,11,610,9.497832411855384,5.683495395111315,17.448054566491265,1584
st_rfft,7005,22,0.11934710294008255,28,610,9.364307274964865,5.5625578189137,16.867902014612408,1584
st_time,7005,8,0.106135793030262,14,610,9.394569507423325,5.587238219049242,17.0898101167307,1584
