epoch,train_loss,valid_loss,learning_rate
1,0.05567252788683575,0.10095740109682083,0.001
2,0.05475090870470759,0.1005961075425148,0.001
3,0.05501771373026993,0.09919098019599915,0.001
4,0.0538126037024321,0.09890879690647125,0.001
5,0.05402235000021908,0.09742352366447449,0.001
6,0.05515051146851927,0.09685627371072769,0.001
7,0.05433424328250516,0.09694238752126694,0.001
8,0.05512428083506551,0.09606854617595673,0.001
9,0.05358303985752635,0.09582540392875671,0.001
10,0.054686902419573344,0.09554564207792282,0.001
11,0.05323884358487944,0.09617926180362701,0.001
12,0.05341571058258597,0.09515351802110672,0.001
13,0.05282531910966579,0.0955485850572586,0.001
14,0.053451923846296864,0.0956631675362587,0.001
15,0.05249416193363614,0.09574171900749207,0.001
16,0.05309020714104809,0.09498223662376404,0.001
17,0.05431904449346167,0.09450298547744751,0.001
18,0.05290817226468298,0.09596094489097595,0.001
19,0.05409423086734356,0.0943698063492775,0.001
20,0.052756469761945146,0.09457200020551682,0.001
21,0.054379361465219975,0.09479068219661713,0.001
22,0.05336147243018435,0.09442224353551865,0.001
23,0.05372920708513026,0.09472630172967911,0.0005
24,0.05256049744815292,0.09490910917520523,0.0005
25,0.052257979075779996,0.09439368546009064,0.0005
26,0.05286698736987539,0.09429240971803665,0.0005
27,0.05315808985604679,0.09401240944862366,0.0005
28,0.05268560374979591,0.09431932866573334,0.0005
29,0.054093289960142246,0.09433287382125854,0.0005
30,0.051765120111692174,0.09469717741012573,0.0005
31,0.051905745569424656,0.09401096403598785,0.00025
32,0.05276458787740203,0.0940784364938736,0.00025
33,0.05189482363234849,0.09420186281204224,0.00025
34,0.05244022776979652,0.09414639323949814,0.00025
35,0.05141182467828787,0.09421229362487793,0.000125
36,0.05319934519508873,0.09398985654115677,0.000125
37,0.05288190640880744,0.0938148945569992,0.000125
38,0.05245039720493365,0.0941462442278862,0.000125
39,0.054071350036248356,0.09444078058004379,0.000125
40,0.05158617014182657,0.09442213922739029,0.000125
