epoch,train_loss,valid_loss
1,0.6135381651996139,1.2507621049880981
2,0.5258150283618112,1.1607307195663452
3,0.5038798397557548,1.149466872215271
4,0.4876077494328777,1.1353261470794678
5,0.48286094969758364,1.133800745010376
6,0.48198799233916,1.1257468461990356
7,0.48081186930429787,1.1359952688217163
8,0.4743481918751499,1.1309300661087036
9,0.4785005597476199,1.1257716417312622
10,0.4740341551502904,1.1271257400512695
11,0.4720633771940785,1.1323949098587036
12,0.4700036595566499,1.1219700574874878
13,0.4658776964489429,1.1374926567077637
14,0.4685995928260055,1.1255614757537842
15,0.46470774690870653,1.1385178565979004
16,0.4680654600944522,1.1236387491226196
17,0.4681147317016674,1.1220983266830444
18,0.46849069798972265,1.128453016281128
19,0.46519428501857274,1.1282294988632202
20,0.46433613327989737,1.1234885454177856
