epoch,train_loss,valid_loss,learning_rate
1,0.9867096697534565,0.8060455918312073,0.001
2,0.7906564932467608,0.7369102239608765,0.001
3,0.7444747246421435,0.7313969135284424,0.001
4,0.7322164258920115,0.7303947806358337,0.001
5,0.7378552201404456,0.7321656942367554,0.001
6,0.7267964263890808,0.7366158962249756,0.001
7,0.73073921625768,0.7297954559326172,0.001
8,0.7316606641305019,0.732548713684082,0.001
9,0.7191522299333308,0.7298189401626587,0.001
10,0.7144787514802761,0.7362172603607178,0.001
11,0.7139448206660745,0.73518306016922,0.0005
12,0.7101578064063484,0.7292628884315491,0.0005
13,0.7125897747486649,0.729573667049408,0.0005
14,0.7082544932947079,0.7281066179275513,0.0005
15,0.7094810227419311,0.7275795936584473,0.0005
16,0.7060874244924484,0.732075572013855,0.0005
17,0.7059275689255798,0.7282232642173767,0.0005
18,0.7119175160661195,0.7286828756332397,0.0005
19,0.7057622845214765,0.7304534912109375,0.00025
20,0.7088339716181382,0.7299200892448425,0.00025
21,0.700769623782791,0.7294328808784485,0.00025
22,0.7045500824220896,0.7288393378257751,0.00025
23,0.7046509582290624,0.7296727299690247,0.000125
