epoch,train_loss,valid_loss,learning_rate
1,0.6575552750744558,0.7635939717292786,0.001
2,0.37887417124630807,0.627743124961853,0.001
3,0.2997455726447399,0.603704035282135,0.001
4,0.27161995891525026,0.5905047655105591,0.001
5,0.2499703748253935,0.5961902737617493,0.001
6,0.24006801773228384,0.5687342286109924,0.001
7,0.22405756895435036,0.5619842410087585,0.001
8,0.21451115347383026,0.6460782289505005,0.001
9,0.21154460338209313,0.6041277647018433,0.001
10,0.20597823310810795,0.578709602355957,0.001
11,0.19173902456157418,0.6357038617134094,0.0005
12,0.17753857000298587,0.6414011716842651,0.0005
13,0.17208465865864334,0.6218069195747375,0.0005
