epoch,train_loss,valid_loss,learning_rate
1,0.8102280466409769,0.9446519017219543,0.001
2,0.44631654340494886,0.6780840754508972,0.001
3,0.3223064969165155,0.5884324312210083,0.001
4,0.28744774476660667,0.5579860806465149,0.001
5,0.26947325984769177,0.48675671219825745,0.001
6,0.2624380649475012,0.4740309417247772,0.001
7,0.2590836676503973,0.48943647742271423,0.001
8,0.25744690395234626,0.48396846652030945,0.001
9,0.2525469674544406,0.468709796667099,0.001
10,0.25281928261980635,0.4665336310863495,0.001
11,0.252335711445864,0.4811626970767975,0.001
12,0.24352047073464228,0.47104665637016296,0.001
13,0.24411657901849604,0.482347309589386,0.001
14,0.23865992035127917,0.46958333253860474,0.0005
15,0.23744560194491546,0.4751315712928772,0.0005
16,0.23637442696907754,0.4765787422657013,0.0005
