epoch,train_loss,valid_loss,learning_rate
1,0.6931290185392002,1.0004783868789673,0.001
2,0.4173533557952938,0.7048810720443726,0.001
3,0.3416241773055516,0.6809636354446411,0.001
4,0.3077633800899328,0.6147745847702026,0.001
5,0.2905298936783573,0.579959511756897,0.001
6,0.27275453068055644,0.5900737643241882,0.001
7,0.27223357406511484,0.5955108404159546,0.001
8,0.2682635001354725,0.5673406720161438,0.001
9,0.2541996709271001,0.5557359457015991,0.001
10,0.2517390388815653,0.5389655828475952,0.001
11,0.2550668588841021,0.5388227105140686,0.001
12,0.24603196637404343,0.5462124943733215,0.001
13,0.24389372660891584,0.5334339141845703,0.001
14,0.24313632439257896,0.5318250060081482,0.001
15,0.24187959736575698,0.5398122668266296,0.001
16,0.24782191096447073,0.5286396741867065,0.001
17,0.24271342079472819,0.525346577167511,0.001
18,0.23731118479306607,0.5416082739830017,0.001
19,0.23510962343850667,0.5125047564506531,0.001
20,0.23148519430501688,0.5244121551513672,0.001
21,0.23014803066130685,0.5387592315673828,0.001
22,0.23205983877777062,0.5167338848114014,0.001
23,0.23141050657099377,0.5251964330673218,0.0005
24,0.22728521776278682,0.513295590877533,0.0005
25,0.2215008300622172,0.5182279944419861,0.0005
