epoch,train_loss,valid_loss,learning_rate
1,0.90108413942245,1.6870532035827637,0.001
2,0.8749857358448517,1.8713603019714355,0.001
3,0.8016585502370621,1.509374976158142,0.001
4,0.7984665708811628,1.7111865282058716,0.001
5,0.7416350885357912,1.1837799549102783,0.001
6,0.6103269611936243,0.9790366888046265,0.001
7,0.5595837258856229,1.1728053092956543,0.001
8,0.7865376909243287,1.844844937324524,0.001
9,0.7679901612578534,1.280940055847168,0.001
10,0.6006069799032862,1.030430555343628,0.0005
11,0.5757400946688533,1.1753977537155151,0.0005
12,0.605360070242858,1.097680687904358,0.0005
