epoch,train_loss,valid_loss,learning_rate
1,1.016194356301065,2.119471788406372,0.001
2,1.0114651875567318,2.1227314472198486,0.001
3,1.0053516342318594,2.102567434310913,0.001
4,0.9743154152459194,2.004993200302124,0.001
5,0.8319171874971437,1.6068108081817627,0.001
6,0.7569618644016158,1.434505820274353,0.001
7,0.7364997194333005,1.5440239906311035,0.001
8,0.6472034766947767,1.3129509687423706,0.001
9,0.6213659297606711,1.4099421501159668,0.001
10,0.5915848020507571,1.1649776697158813,0.001
11,0.5559823966264328,1.0884977579116821,0.001
12,0.5419065231888147,1.056573748588562,0.001
13,0.5257615391704287,1.0333491563796997,0.001
14,0.5124178079717766,1.0184870958328247,0.001
15,0.5092842352866334,0.9646154046058655,0.001
16,0.5114264213701651,1.645483136177063,0.001
17,0.6438025849432795,1.1007189750671387,0.001
18,0.5744219921194574,0.980207622051239,0.001
19,0.44749807374251266,0.8366820216178894,0.001
20,0.5525465901996848,1.130286455154419,0.001
21,0.49350674753379503,0.9229451417922974,0.001
22,0.47239165080962287,0.8965957760810852,0.001
23,0.4543710051479435,0.9056411981582642,0.0005
24,0.4257508267380434,1.070385456085205,0.0005
25,0.4244019026466693,0.9143230319023132,0.0005
