epoch,train_loss,valid_loss,learning_rate
1,1.0224652681096817,2.044952869415283,0.0001
2,0.9889725127355032,1.9618433713912964,0.0001
3,0.9439633989492787,1.878390908241272,0.0001
4,0.9069314798777195,1.8241156339645386,0.0001
5,0.8850556610427958,1.8195123672485352,0.0001
6,0.8860567974766558,1.8457127809524536,0.0001
7,0.8843437680587197,1.8431626558303833,0.0001
8,0.8761972322241836,1.8329600095748901,0.0001
9,0.8711113477506971,1.8348419666290283,5e-05
10,0.8657164029392744,1.8350621461868286,5e-05
11,0.8649324967936549,1.8326705694198608,5e-05
