arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,11,0.1389302760362625,17,19.001866718997917,False,False,648249ce209f970f103ce57f8ad91f4d52087866fd68a1cb3b8f4256558a851d
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,30,0.11580013483762741,30,13.71949405399937,True,True,648249ce209f970f103ce57f8ad91f4d52087866fd68a1cb3b8f4256558a851d
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,7,0.12176067382097244,13,15.814984058000846,False,False,648249ce209f970f103ce57f8ad91f4d52087866fd68a1cb3b8f4256558a851d
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,26,0.11369835585355759,30,14.089283056000568,True,True,648249ce209f970f103ce57f8ad91f4d52087866fd68a1cb3b8f4256558a851d
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,5,0.1345311999320984,11,12.44197745999918,False,False,648249ce209f970f103ce57f8ad91f4d52087866fd68a1cb3b8f4256558a851d
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,30,0.13291804492473602,30,13.846529067999654,True,True,648249ce209f970f103ce57f8ad91f4d52087866fd68a1cb3b8f4256558a851d
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,5,0.12072937190532684,11,14.630937859001278,False,False,648249ce209f970f103ce57f8ad91f4d52087866fd68a1cb3b8f4256558a851d
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,30,0.12026525288820267,30,13.824083396997594,True,True,648249ce209f970f103ce57f8ad91f4d52087866fd68a1cb3b8f4256558a851d
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,4,0.1279515027999878,10,11.2171443729967,False,False,648249ce209f970f103ce57f8ad91f4d52087866fd68a1cb3b8f4256558a851d
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,1,0.1249113380908966,7,3.2386626440020336,True,True,648249ce209f970f103ce57f8ad91f4d52087866fd68a1cb3b8f4256558a851d
