variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage,arm,freeze_backbone
degraded_patchtst,2047,14,0.1029423251748085,10.396256287000142,0.02004749000479933,test,21617,21614,False,1.0,0.0842575803399086,0.2902715630920614,0.14065562188625336,21.61960220336914,10.476116180419922,16.79297637939453,21.61960220336914,10.476116180419922,21.61960220336914,10.476116180419922,21.61960220336914,10.476116180419922,21.61960220336914,10.476116180419922,0.0,0.0,0.999209463596344,0.04728783667087555,0.00287611223757267,0.0,0.0,input,degraded_patchtst,False
st_sparse_station_bias_delta_forecast,2047,17,0.09973078966140747,12.186004542993032,0.02096101599454414,test,21618,21615,False,1.0,0.08322392404079437,0.28848556990046204,0.14183950424194336,21.4865779876709,10.564291954040527,17.583335876464844,21.592559814453125,10.520587921142578,21.646869659423828,10.832657814025879,22.2348575592041,12.065093040466309,21.608640670776367,10.524770736694336,0.10190273821353912,0.04376397905163879,0.6101807951927185,0.14250046014785767,0.06106838211417198,0.0,0.4153836965560913,forecast,st_sparse_station_bias_delta_forecast,False
degraded_patchtst,2048,33,0.10065324604511261,18.98979515300016,0.019509728997945786,test,21617,21614,False,1.0,0.0816204771399498,0.285692977057452,0.1391664445400238,21.27858543395996,10.36520004272461,18.121295928955078,21.27858543395996,10.36520004272461,21.27858543395996,10.36520004272461,21.27858543395996,10.36520004272461,21.27858543395996,10.36520004272461,0.0,0.0,0.9988431930541992,0.05247437581419945,0.0030537964776158333,0.0,0.0,input,degraded_patchtst,False
st_sparse_station_bias_delta_forecast,2048,30,0.09834170341491699,18.482453666001675,0.020346515986602753,test,21618,21615,False,1.0,0.07912467420101166,0.2812910844676945,0.13826052844524384,20.95073127746582,10.297728538513184,17.466957092285156,21.656063079833984,10.900742530822754,22.04526710510254,11.956010818481445,22.065515518188477,12.159626007080078,21.20985221862793,10.259028434753418,0.10964746028184891,0.054641584450028646,0.5263254642486572,0.3629544675350189,0.07155915349721909,0.0,0.6293200850486755,forecast,st_sparse_station_bias_delta_forecast,False
degraded_patchtst,2049,20,0.1021612212061882,13.405289130998426,0.02060056298796553,test,21617,21614,False,1.0,0.08354011178016663,0.28903306347227237,0.13630622625350952,21.52735710144043,10.152170181274414,17.027456283569336,21.52735710144043,10.152170181274414,21.52735710144043,10.152170181274414,21.52735710144043,10.152170181274414,21.52735710144043,10.152170181274414,0.0,0.0,0.9998112320899963,0.06018764525651932,0.0010519602801650763,0.0,0.0,input,degraded_patchtst,False
st_sparse_station_bias_delta_forecast,2049,38,0.10110470652580261,20.032002748004743,0.021224201991572045,test,21618,21615,False,1.0,0.08169849961996078,0.28582949396442764,0.13898521661758423,21.288753509521484,10.351702690124512,17.082040786743164,21.766958236694336,10.840453147888184,21.514421463012695,11.092473030090332,21.5804443359375,11.241286277770996,21.37018585205078,10.362936019897461,0.10278359055519104,0.04893136729069177,0.5559241771697998,0.3307120203971863,0.06833842396736145,0.0,0.32840827107429504,forecast,st_sparse_station_bias_delta_forecast,False
