variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,parameter_count,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm
degraded_patchtst,2024,39,0.10248692333698273,15.928858475999732,0.04103083899826743,17979,0.08154987543821335,0.285569388132225,0.13470473885536194,21.280548095703125,10.038158416748047,15.765276908874512,21.280548095703125,10.038158416748047,21.280548095703125,10.038158416748047,21.280548095703125,10.038158416748047,0.0,0.0,0.999860405921936,0.05243012309074402,0.0013016968732699752,0.0
st_pairwise_delta,2024,39,0.10198961198329926,15.401327633997425,0.03993422700295923,17980,0.08124257624149323,0.28503083384345146,0.13445830345153809,21.24041748046875,10.019793510437012,15.751169204711914,21.24110984802246,10.04691219329834,21.257482528686523,10.031723022460938,21.2849063873291,10.032825469970703,0.020092658698558807,0.0015820229967134728,0.9838389754295349,0.04622939974069595,0.01807398907840252,0.17593587934970856
degraded_patchtst,2025,16,0.10239876061677933,9.130610760003037,0.0397509269969305,17979,0.08257949352264404,0.2873664794694121,0.13353854417800903,21.41446876525879,9.951254844665527,16.159666061401367,21.41446876525879,9.951254844665527,21.41446876525879,9.951254844665527,21.41446876525879,9.951254844665527,0.0,0.0,0.9989655613899231,0.06599833071231842,0.0025809546932578087,0.0
st_pairwise_delta,2025,23,0.10213670879602432,11.832096812999225,0.03669675900164293,17980,0.08211462944746017,0.28655650306259006,0.13378748297691345,21.354108810424805,9.969804763793945,16.512737274169922,21.35179328918457,9.971508979797363,21.375656127929688,9.983953475952148,21.415748596191406,9.990873336791992,0.020630523562431335,0.004958404878560898,0.9616256356239319,0.04471443220973015,0.028008148074150085,0.17689946293830872
degraded_patchtst,2026,29,0.10117360204458237,14.119958622999548,0.04057452699635178,17979,0.08269999921321869,0.2875760755230148,0.13470588624477386,21.430089950561523,10.038244247436523,16.191509246826172,21.430089950561523,10.038244247436523,21.430089950561523,10.038244247436523,21.430089950561523,10.038244247436523,0.0,0.0,0.9997594952583313,0.057450927793979645,0.0012198194162920117,0.0
st_pairwise_delta,2026,29,0.10106968879699707,14.147379149995686,0.04171770600078162,17980,0.08254355937242508,0.28730394945497195,0.13471396267414093,21.409807205200195,10.038846015930176,16.218915939331055,21.409128189086914,10.047725677490234,21.413454055786133,10.042656898498535,21.42221450805664,10.042311668395996,0.0199714545160532,0.0009701925764396849,0.9990841746330261,0.05440613254904747,0.0036521274596452713,0.07852661609649658
