variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage
degraded_patchtst,2047,18,1.095758080482483,40.95594665700628,0.08176992399967276,test,58290,58287,False,1.0,0.8272014260292053,0.9095061440304872,0.6401700973510742,67.65018463134766,47.616641998291016,61.53187561035156,67.65018463134766,47.616641998291016,67.65018463134766,47.616641998291016,67.65018463134766,47.616641998291016,67.65018463134766,47.616641998291016,0.0,0.0,0.9990606904029846,0.045772045850753784,0.00301114609465003,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2047,2,1.0940650701522827,8.200232237009914,0.06721135800762568,test,58291,8406,True,0.0,0.8274021744728088,0.9096164985711335,0.6393235921859741,67.65840148925781,47.553680419921875,61.51629638671875,67.55498504638672,47.383949279785156,67.69893646240234,47.58550262451172,67.69359588623047,47.579986572265625,67.64801788330078,47.54464340209961,0.1009523868560791,0.041539457203743316,0.6178532838821411,0.13481156527996063,0.06360743194818497,0.0,0.722262442111969,forecast
degraded_patchtst,2048,13,1.1353428363800049,31.03415933100041,0.06085577899648342,test,58290,58287,False,1.0,0.948074460029602,0.9736911522806408,0.6780575513839722,72.42434692382812,50.43475341796875,63.37653350830078,72.42434692382812,50.43475341796875,72.42434692382812,50.43475341796875,72.42434692382812,50.43475341796875,72.42434692382812,50.43475341796875,0.0,0.0,0.9997298121452332,0.05203336104750633,0.0016021182527765632,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2048,1,1.1398465633392334,7.023681132995989,0.06201457300630864,test,58291,8406,True,0.0,0.9578596949577332,0.9787030678186991,0.6777108907699585,72.7971420288086,50.40897750854492,64.0082015991211,72.79557037353516,50.41066360473633,72.80260467529297,50.40663528442383,72.80170440673828,50.40724563598633,72.7972183227539,50.41166305541992,0.0998510867357254,0.0017831582480077712,0.6193632483482361,0.15088047087192535,0.06343544274568558,0.0,0.29040461778640747,forecast
degraded_patchtst,2049,18,1.1379828453063965,39.37230964199989,0.06095787101367023,test,58290,58287,False,1.0,0.798464834690094,0.8935685954027782,0.6278005242347717,66.46472930908203,46.69657516479492,62.65469741821289,66.46472930908203,46.69657516479492,66.46472930908203,46.69657516479492,66.46472930908203,46.69657516479492,66.46472930908203,46.69657516479492,0.0,0.0,0.9998526573181152,0.06084666773676872,0.0008126687025651336,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2049,2,1.136602520942688,8.035831609988236,0.062073922003037296,test,58291,8406,True,0.0,0.8028200268745422,0.8960022471369936,0.6296792030334473,66.645751953125,46.83631896972656,62.71876525878906,66.71743774414062,46.7723503112793,66.63675689697266,46.81960678100586,66.64164733886719,46.820350646972656,66.6431655883789,46.834510803222656,0.10082744807004929,0.04280084507189555,0.6196805238723755,0.17725510895252228,0.05251223221421242,0.0,0.6126165986061096,forecast
degraded_patchtst,2050,14,1.1358311176300049,32.83123233600054,0.06095904800167773,test,58290,58287,False,1.0,0.7927931547164917,0.8903893276070259,0.635894238948822,66.22825622558594,47.2985954284668,61.590789794921875,66.22825622558594,47.2985954284668,66.22825622558594,47.2985954284668,66.22825622558594,47.2985954284668,66.22825622558594,47.2985954284668,0.0,0.0,0.9993056058883667,0.068935327231884,0.001381305162794888,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2050,1,1.136622667312622,7.033352244994603,0.061983677005628124,test,58291,8406,True,0.0,0.7869444489479065,0.8870988946830598,0.6310718059539795,65.98350524902344,46.93989944458008,61.71428680419922,65.9753646850586,46.92578887939453,65.9962387084961,46.943721771240234,65.99523162841797,46.94560623168945,65.97891998291016,46.9365348815918,0.10009385645389557,0.003908606046969656,0.6188299059867859,0.1934567391872406,0.06344394385814667,0.0,0.30503663420677185,forecast
degraded_patchtst,2051,13,1.0859683752059937,31.03949893299432,0.0610587690025568,test,58290,58287,False,1.0,0.8440696597099304,0.9187326377733244,0.645915687084198,68.33647155761719,48.04400634765625,62.89045333862305,68.33647155761719,48.04400634765625,68.33647155761719,48.04400634765625,68.33647155761719,48.04400634765625,68.33647155761719,48.04400634765625,0.0,0.0,0.9984284043312073,0.07333539426326752,0.0025644872803241014,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2051,4,1.080487608909607,10.057596247002948,0.06209883399424143,test,58291,8406,True,0.0,0.8517239093780518,0.9228888933008413,0.6493457555770874,68.64561462402344,48.29914093017578,63.28499221801758,68.57810974121094,48.24311828613281,68.7106704711914,48.29484939575195,68.71863555908203,48.3134651184082,68.62317657470703,48.305789947509766,0.10168498754501343,0.02758859264976948,0.6163702607154846,0.20482905209064484,0.053823668509721756,0.0,0.9526344537734985,forecast
