variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,20,0.1196511760354042,26,5901,14.602452388755564,10.241723739899516,36.94159933164097,20604
st_time,7001,20,0.1338362693786621,26,5901,14.565701325368098,10.158976327699495,36.55404680680993,20604
st_rfft,7002,13,0.1172102764248848,19,5901,14.754010079191865,10.357893976001595,37.31534627458313,20604
st_time,7002,29,0.14512839913368225,30,5901,14.725257842352558,10.322326702924405,37.060125212113576,20604
st_rfft,7003,30,0.15125755965709686,30,5901,14.615108626432663,10.236014954536037,36.8178787383982,20604
st_time,7003,21,0.1378970742225647,27,5901,14.651660721632817,10.196390656863942,36.51034055324448,20604
st_rfft,7004,30,0.14821648597717285,30,5901,14.615620820493456,10.273163071282278,36.95480965269664,20604
st_time,7004,27,0.1487221121788025,30,5901,14.613687800251473,10.221053349626942,36.641926840351076,20604
st_rfft,7005,1,0.10114596784114838,7,5901,14.742793465618774,10.314914504802706,37.159814496208746,20604
st_time,7005,24,0.13994300365447998,30,5901,14.621943000970461,10.18328322245991,36.621517758841385,20604
