arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,22,0.2689368724822998,28,12.639956712002459,False,False,e082707c2c612a1d762dd4d14991fc53846df6d78dd5098fccc3bb43f0fe7988
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,20,0.254210501909256,26,5.545726790001936,True,True,e082707c2c612a1d762dd4d14991fc53846df6d78dd5098fccc3bb43f0fe7988
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,7,0.27079102396965027,13,6.0059185800018895,False,False,e082707c2c612a1d762dd4d14991fc53846df6d78dd5098fccc3bb43f0fe7988
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,14,0.26030227541923523,20,4.217127304000314,True,True,e082707c2c612a1d762dd4d14991fc53846df6d78dd5098fccc3bb43f0fe7988
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,17,0.26786869764328003,23,10.288618604998192,False,False,e082707c2c612a1d762dd4d14991fc53846df6d78dd5098fccc3bb43f0fe7988
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,19,0.2527787387371063,25,5.430654756997683,True,True,e082707c2c612a1d762dd4d14991fc53846df6d78dd5098fccc3bb43f0fe7988
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,28,0.2707460820674896,30,13.904472115998942,False,False,e082707c2c612a1d762dd4d14991fc53846df6d78dd5098fccc3bb43f0fe7988
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,24,0.25578615069389343,30,6.674640887998976,True,True,e082707c2c612a1d762dd4d14991fc53846df6d78dd5098fccc3bb43f0fe7988
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,11,0.27087265253067017,17,7.458571780000057,False,False,e082707c2c612a1d762dd4d14991fc53846df6d78dd5098fccc3bb43f0fe7988
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,16,0.2573452293872833,22,5.254520475999016,True,True,e082707c2c612a1d762dd4d14991fc53846df6d78dd5098fccc3bb43f0fe7988
