epoch,train_loss,valid_loss
1,0.5082027840004327,1.0423747301101685
2,0.5071155173101122,1.039007306098938
3,0.5060814148276929,1.035951018333435
4,0.5050223133987779,1.0328630208969116
5,0.5041806576398863,1.0314712524414062
6,0.5035907316942284,1.031011700630188
7,0.5031058698105022,1.029370903968811
8,0.5026822967514047,1.0299582481384277
9,0.5023395312472518,1.029586911201477
10,0.5019808859360416,1.0293302536010742
11,0.5016495172994704,1.0291666984558105
12,0.5012813359774879,1.029748797416687
13,0.5008995903499438,1.0304944515228271
14,0.50045400894545,1.030119776725769
15,0.5000312436090497,1.0306379795074463
16,0.499601159813508,1.0308982133865356
17,0.49938459436292704,1.031819462776184
