variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage,arm,freeze_backbone,learning_rate_retry,note
degraded_patchtst,2047,30,0.3288790285587311,19.934745779999503,0.02530244700028561,test,23487,23484,False,1.0,0.2101060003042221,0.45837321071832077,0.2685299217700958,34.11875915527344,19.987878799438477,31.3015193939209,34.11875915527344,19.987878799438477,34.11875915527344,19.987878799438477,34.11875915527344,19.987878799438477,34.11875915527344,19.987878799438477,0.0,0.0,0.9991688132286072,0.04674204811453819,0.0028935421723872423,0.0,0.0,input,degraded_patchtst,False,True,nonfinite loss at protocol lr; retried once with lr/10
st_sparse_station_bias_delta_forecast,2047,30,0.32657676935195923,20.371778484999595,0.026383014999737497,test,23488,23485,False,1.0,0.20939970016479492,0.4576021199303986,0.2689337730407715,34.06136703491211,20.0179386138916,31.388771057128906,34.42899703979492,20.33383560180664,34.239566802978516,19.955074310302734,34.349945068359375,20.227558135986328,34.01949691772461,20.017333984375,0.1032029464840889,0.08220731810643013,0.6162266135215759,0.1214611828327179,0.051192741841077805,0.0,0.48664167523384094,forecast,st_sparse_station_bias_delta_forecast,False,True,nonfinite loss at protocol lr; retried once with lr/10
degraded_patchtst,2048,8,0.26580575108528137,9.43955409300088,0.02508174600006896,test,23487,23484,False,1.0,0.18284602463245392,0.42760498667865643,0.2313593178987503,31.82854461669922,17.221105575561523,26.703475952148438,31.82854461669922,17.221105575561523,31.82854461669922,17.221105575561523,31.82854461669922,17.221105575561523,31.82854461669922,17.221105575561523,0.0,0.0,0.9993871450424194,0.05237117037177086,0.0022756168618798256,0.0,0.0,input,degraded_patchtst,False,,
st_sparse_station_bias_delta_forecast,2048,13,0.2632499635219574,12.856841302000248,0.0262713319998511,test,23488,23485,False,1.0,0.1815863400697708,0.4261294874445687,0.23046664893627167,31.71871566772461,17.154659271240234,26.83127784729004,32.24200439453125,17.62172508239746,31.827329635620117,17.571693420410156,32.0380744934082,17.69292640686035,31.885774612426758,17.21356201171875,0.10503407567739487,0.060710247579446784,0.5865502953529358,0.24733859300613403,0.06975683569908142,0.0,0.7131646275520325,forecast,st_sparse_station_bias_delta_forecast,False,,
degraded_patchtst,2049,15,0.26933151483535767,14.083500959000048,0.025151769999865792,test,23487,23484,False,1.0,0.1866501420736313,0.43203025597014766,0.23400312662124634,32.15793228149414,17.417896270751953,27.035736083984375,32.15793228149414,17.417896270751953,32.15793228149414,17.417896270751953,32.15793228149414,17.417896270751953,32.15793228149414,17.417896270751953,0.0,0.0,0.999850332736969,0.060479532927274704,0.0008852404425852001,0.0,0.0,input,degraded_patchtst,False,,
st_sparse_station_bias_delta_forecast,2049,30,0.26367783546447754,20.44480434199977,0.0266020330000174,test,23488,23485,False,1.0,0.17889080941677094,0.4229548550575711,0.22981958091259003,31.48241424560547,17.106494903564453,26.99951171875,31.96461296081543,17.44927406311035,31.987985610961914,17.780603408813477,32.49403381347656,18.691768646240234,31.807395935058594,17.294086456298828,0.10875151306390762,0.05790353900202574,0.6130541563034058,0.15106706321239471,0.05128907784819603,0.0,0.9386986494064331,forecast,st_sparse_station_bias_delta_forecast,False,,
