task,seed,variant,variable,lag,horizon_step,mean_weight,std_weight
24h_1h,2060,F11,NO2,2,1,0.001981772482395172,0.003811087692156434
24h_1h,2060,F11,NO2,3,1,0.0036876583471894264,0.013193017803132534
24h_1h,2060,F11,NO2,6,1,0.014011363498866558,0.04981683939695358
24h_1h,2060,F11,NO2,12,1,0.0015214227605611086,0.005577030126005411
24h_1h,2060,F11,CO,0,1,0.009440761059522629,0.022166792303323746
24h_1h,2060,F11,CO,1,1,0.0005548733752220869,0.0018232996808364987
24h_1h,2060,F11,CO,2,1,9.265223343390971e-05,0.0002810088626574725
24h_1h,2060,F11,CO,3,1,0.00014189601643010974,0.000564157438930124
24h_1h,2060,F11,CO,6,1,0.00044017547043040395,0.0014366465620696545
24h_1h,2060,F11,CO,12,1,4.9564037908567116e-05,0.00012254275497980416
24h_1h,2060,F11,O3,0,1,0.004746542777866125,0.009172330610454082
24h_1h,2060,F11,O3,1,1,0.00029282536706887186,0.0004448367399163544
24h_1h,2060,F11,O3,2,1,5.165989205124788e-05,8.872880425769836e-05
24h_1h,2060,F11,O3,3,1,6.915954145370051e-05,0.0001164008499472402
24h_1h,2060,F11,O3,6,1,0.00018680283392313868,0.0002677040174603462
24h_1h,2060,F11,O3,12,1,2.7939615392824635e-05,4.8377758503193036e-05
24h_1h,2060,F11,SO2,0,1,0.09746962040662766,0.11498156189918518
24h_1h,2060,F11,SO2,1,1,0.008519441820681095,0.02171359583735466
24h_1h,2060,F11,SO2,2,1,0.001405134447850287,0.0025765174068510532
24h_1h,2060,F11,SO2,3,1,0.00216584256850183,0.007406105287373066
24h_1h,2060,F11,SO2,6,1,0.006520229857414961,0.017144590616226196
24h_1h,2060,F11,SO2,12,1,0.0010160281090065837,0.006914960220456123
24h_1h,2060,F11,temperature,0,1,0.26232126355171204,0.20388154685497284
24h_1h,2060,F11,temperature,1,1,0.013210107572376728,0.015568365342915058
24h_1h,2060,F11,temperature,2,1,0.0019499724730849266,0.0029765141662210226
24h_1h,2060,F11,temperature,3,1,0.002550862729549408,0.003883885685354471
24h_1h,2060,F11,temperature,6,1,0.007595586124807596,0.009289612993597984
24h_1h,2060,F11,temperature,12,1,0.0009378064423799515,0.0013080358039587736
24h_1h,2060,F11,pressure_hPa_fixed,0,1,0.04783192276954651,0.07212246209383011
24h_1h,2060,F11,pressure_hPa_fixed,1,1,0.002031990559771657,0.0038552533369511366
24h_1h,2060,F11,pressure_hPa_fixed,2,1,0.0003526338841766119,0.000704868056345731
24h_1h,2060,F11,pressure_hPa_fixed,3,1,0.00046584560186602175,0.0009620999335311353
24h_1h,2060,F11,pressure_hPa_fixed,6,1,0.0017530773766338825,0.004261583089828491
24h_1h,2060,F11,pressure_hPa_fixed,12,1,0.00018406836898066103,0.0004115693154744804
24h_1h,2060,F11,humidity_clean,0,1,0.005577183328568935,0.03066362626850605
24h_1h,2060,F11,humidity_clean,1,1,0.0007646901649422944,0.01225336454808712
24h_1h,2060,F11,humidity_clean,2,1,5.9395741118351e-05,0.00012321359827183187
24h_1h,2060,F11,humidity_clean,3,1,8.778084884397686e-05,0.0002468614256940782
24h_1h,2060,F11,humidity_clean,6,1,0.0002677773009054363,0.001448876690119505
24h_1h,2060,F11,humidity_clean,12,1,3.9943199226399884e-05,0.00023343553766608238
24h_1h,2060,B1,NO2,0,1,0.12590569257736206,0.12218960374593735
24h_1h,2060,B1,NO2,1,1,0.0412956103682518,0.09222567826509476
24h_1h,2060,B1,NO2,2,1,0.0033491943031549454,0.011064055375754833
24h_1h,2060,B1,NO2,3,1,0.011006614193320274,0.07151695340871811
24h_1h,2060,B1,NO2,6,1,0.013632947579026222,0.07992147654294968
24h_1h,2060,B1,NO2,12,1,0.012755312025547028,0.07426971197128296
24h_1h,2060,B1,CO,0,1,0.003067962359637022,0.0022658887319266796
24h_1h,2060,B1,CO,1,1,0.0002910325420089066,0.00046512752305716276
24h_1h,2060,B1,CO,2,1,0.00011250975512666628,0.0001644763397052884
24h_1h,2060,B1,CO,3,1,0.00011473273480078205,0.0001829889661166817
24h_1h,2060,B1,CO,6,1,0.00012343031994532794,0.00019507682009134442
24h_1h,2060,B1,CO,12,1,8.934452489484102e-05,0.00013629053137265146
24h_1h,2060,B1,O3,0,1,0.024516945704817772,0.008531619794666767
24h_1h,2060,B1,O3,1,1,0.0026805547531694174,0.003658906789496541
24h_1h,2060,B1,O3,2,1,0.0006569218239746988,0.0010869682300835848
24h_1h,2060,B1,O3,3,1,0.0007719488930888474,0.0017060996033251286
24h_1h,2060,B1,O3,6,1,0.0010074673919007182,0.0023955218493938446
24h_1h,2060,B1,O3,12,1,0.0008132419898174703,0.002456671791151166
24h_1h,2060,B1,SO2,0,1,0.5468378663063049,0.2488723248243332
24h_1h,2060,B1,SO2,1,1,0.036429550498723984,0.048796288669109344
24h_1h,2060,B1,SO2,2,1,0.013080978766083717,0.02012632042169571
24h_1h,2060,B1,SO2,3,1,0.01364326011389494,0.029326168820261955
24h_1h,2060,B1,SO2,6,1,0.02214328944683075,0.0616467110812664
24h_1h,2060,B1,SO2,12,1,0.014791782945394516,0.042252179235219955
24h_1h,2060,B1,temperature,0,1,0.08946146070957184,0.1581055372953415
24h_1h,2060,B1,temperature,1,1,0.001992336008697748,0.002652059542015195
24h_1h,2060,B1,temperature,2,1,0.0009621343924663961,0.002603483386337757
24h_1h,2060,B1,temperature,3,1,0.0008135990356095135,0.0015297684585675597
24h_1h,2060,B1,temperature,6,1,0.003191189607605338,0.025185193866491318
24h_1h,2060,B1,temperature,12,1,0.0011746431700885296,0.00728190504014492
24h_1h,2060,B1,pressure_hPa_fixed,0,1,0.004683642648160458,0.002650626003742218
24h_1h,2060,B1,pressure_hPa_fixed,1,1,0.0003579957119654864,0.0005101168062537909
24h_1h,2060,B1,pressure_hPa_fixed,2,1,0.0001375391148030758,0.00020844761456828564
24h_1h,2060,B1,pressure_hPa_fixed,3,1,0.0001406798546668142,0.0002440155076328665
24h_1h,2060,B1,pressure_hPa_fixed,6,1,0.00020479138765949756,0.0005029835156165063
24h_1h,2060,B1,pressure_hPa_fixed,12,1,0.00011548562906682491,0.0002063723368337378
24h_1h,2060,B1,humidity_clean,0,1,0.005970336496829987,0.0035199529957026243
24h_1h,2060,B1,humidity_clean,1,1,0.0006604245281778276,0.0009424445452168584
24h_1h,2060,B1,humidity_clean,2,1,0.0002447497099637985,0.0003578648320399225
24h_1h,2060,B1,humidity_clean,3,1,0.000258471118286252,0.0004235603555571288
24h_1h,2060,B1,humidity_clean,6,1,0.00029982218984514475,0.00047944122343324125
24h_1h,2060,B1,humidity_clean,12,1,0.00021247807308100164,0.00036390204331837595
24h_1h,2060,B2,NO2,0,1,0.012413480319082737,0.01282016932964325
24h_1h,2060,B2,NO2,1,1,0.0860225036740303,0.19783781468868256
24h_1h,2060,B2,NO2,2,1,0.003752849530428648,0.004267043899744749
24h_1h,2060,B2,NO2,3,1,0.013558962382376194,0.015263913199305534
24h_1h,2060,B2,NO2,6,1,0.22142471373081207,0.25284484028816223
24h_1h,2060,B2,NO2,12,1,0.0025347911287099123,0.0025024893693625927
24h_1h,2060,B2,CO,0,1,0.005790278781205416,0.00609396118670702
24h_1h,2060,B2,CO,1,1,0.01048689242452383,0.013090061955153942
24h_1h,2060,B2,CO,2,1,0.0032348986715078354,0.004242508672177792
24h_1h,2060,B2,CO,3,1,0.009497636929154396,0.010884784162044525
24h_1h,2060,B2,CO,6,1,0.10736709088087082,0.17039524018764496
24h_1h,2060,B2,CO,12,1,0.0019726830068975687,0.0023588615003973246
24h_1h,2060,B2,O3,0,1,0.00021015094534959644,0.0011021983809769154
24h_1h,2060,B2,O3,1,1,0.00023828503617551178,0.00038418336771428585
24h_1h,2060,B2,O3,2,1,0.0001050696155289188,0.00017392080917488784
24h_1h,2060,B2,O3,3,1,0.0002624307235237211,0.0003898652212228626
24h_1h,2060,B2,O3,6,1,0.001229704823344946,0.002946821041405201
24h_1h,2060,B2,O3,12,1,6.233813473954797e-05,0.00010085265967063606
24h_1h,2060,B2,SO2,0,1,0.00790589489042759,0.013515817932784557
24h_1h,2060,B2,SO2,1,1,0.010366799309849739,0.01515190675854683
24h_1h,2060,B2,SO2,2,1,0.0055025196634233,0.010054119862616062
24h_1h,2060,B2,SO2,3,1,0.014829966239631176,0.024585647508502007
24h_1h,2060,B2,SO2,6,1,0.04771871119737625,0.06559231132268906
24h_1h,2060,B2,SO2,12,1,0.0032029105350375175,0.0057948012836277485
24h_1h,2060,B2,temperature,0,1,0.006657109595835209,0.009700215421617031
24h_1h,2060,B2,temperature,1,1,0.009856564924120903,0.010697005316615105
24h_1h,2060,B2,temperature,2,1,0.003721506567671895,0.005495131481438875
24h_1h,2060,B2,temperature,3,1,0.010920751839876175,0.014291074126958847
24h_1h,2060,B2,temperature,6,1,0.06271940469741821,0.07341784983873367
24h_1h,2060,B2,temperature,12,1,0.002233553444966674,0.00311480974778533
24h_1h,2060,B2,pressure_hPa_fixed,0,1,0.013768396340310574,0.01145999040454626
24h_1h,2060,B2,pressure_hPa_fixed,1,1,0.03600429370999336,0.05584308132529259
24h_1h,2060,B2,pressure_hPa_fixed,2,1,0.007399120833724737,0.008630785159766674
24h_1h,2060,B2,pressure_hPa_fixed,3,1,0.023447250947356224,0.023582475259900093
24h_1h,2060,B2,pressure_hPa_fixed,6,1,0.24646954238414764,0.22237332165241241
24h_1h,2060,B2,pressure_hPa_fixed,12,1,0.004647780675441027,0.004686690866947174
24h_1h,2060,B2,humidity_clean,0,1,0.00020723901980090886,0.0003492902615107596
24h_1h,2060,B2,humidity_clean,1,1,0.0003775366931222379,0.0036851840559393167
24h_1h,2060,B2,humidity_clean,2,1,0.00013656436931341887,0.00023005814000498503
24h_1h,2060,B2,humidity_clean,3,1,0.00034251282340846956,0.0005300001357682049
24h_1h,2060,B2,humidity_clean,6,1,0.0013203072594478726,0.001954660750925541
24h_1h,2060,B2,humidity_clean,12,1,7.897926843725145e-05,0.0001298089191550389
24h_1h,2060,B3,NO2,0,1,0.02380952425301075,0.0
24h_1h,2060,B3,NO2,1,1,0.02380952425301075,0.0
24h_1h,2060,B3,NO2,2,1,0.02380952425301075,0.0
24h_1h,2060,B3,NO2,3,1,0.02380952425301075,0.0
24h_1h,2060,B3,NO2,6,1,0.02380952425301075,0.0
24h_1h,2060,B3,NO2,12,1,0.02380952425301075,0.0
24h_1h,2060,B3,CO,0,1,0.02380952425301075,0.0
24h_1h,2060,B3,CO,1,1,0.02380952425301075,0.0
24h_1h,2060,B3,CO,2,1,0.02380952425301075,0.0
24h_1h,2060,B3,CO,3,1,0.02380952425301075,0.0
24h_1h,2060,B3,CO,6,1,0.02380952425301075,0.0
24h_1h,2060,B3,CO,12,1,0.02380952425301075,0.0
24h_1h,2060,B3,O3,0,1,0.02380952425301075,0.0
24h_1h,2060,B3,O3,1,1,0.02380952425301075,0.0
24h_1h,2060,B3,O3,2,1,0.02380952425301075,0.0
24h_1h,2060,B3,O3,3,1,0.02380952425301075,0.0
24h_1h,2060,B3,O3,6,1,0.02380952425301075,0.0
24h_1h,2060,B3,O3,12,1,0.02380952425301075,0.0
24h_1h,2060,B3,SO2,0,1,0.02380952425301075,0.0
24h_1h,2060,B3,SO2,1,1,0.02380952425301075,0.0
24h_1h,2060,B3,SO2,2,1,0.02380952425301075,0.0
24h_1h,2060,B3,SO2,3,1,0.02380952425301075,0.0
24h_1h,2060,B3,SO2,6,1,0.02380952425301075,0.0
24h_1h,2060,B3,SO2,12,1,0.02380952425301075,0.0
24h_1h,2060,B3,temperature,0,1,0.02380952425301075,0.0
24h_1h,2060,B3,temperature,1,1,0.02380952425301075,0.0
24h_1h,2060,B3,temperature,2,1,0.02380952425301075,0.0
24h_1h,2060,B3,temperature,3,1,0.02380952425301075,0.0
24h_1h,2060,B3,temperature,6,1,0.02380952425301075,0.0
24h_1h,2060,B3,temperature,12,1,0.02380952425301075,0.0
24h_1h,2060,B3,pressure_hPa_fixed,0,1,0.02380952425301075,0.0
24h_1h,2060,B3,pressure_hPa_fixed,1,1,0.02380952425301075,0.0
24h_1h,2060,B3,pressure_hPa_fixed,2,1,0.02380952425301075,0.0
24h_1h,2060,B3,pressure_hPa_fixed,3,1,0.02380952425301075,0.0
24h_1h,2060,B3,pressure_hPa_fixed,6,1,0.02380952425301075,0.0
24h_1h,2060,B3,pressure_hPa_fixed,12,1,0.02380952425301075,0.0
24h_1h,2060,B3,humidity_clean,0,1,0.02380952425301075,0.0
24h_1h,2060,B3,humidity_clean,1,1,0.02380952425301075,0.0
24h_1h,2060,B3,humidity_clean,2,1,0.02380952425301075,0.0
24h_1h,2060,B3,humidity_clean,3,1,0.02380952425301075,0.0
24h_1h,2060,B3,humidity_clean,6,1,0.02380952425301075,0.0
24h_1h,2060,B3,humidity_clean,12,1,0.02380952425301075,0.0
24h_1h,2061,F01,NO2,0,1,0.007142145186662674,0.03451094403862953
24h_1h,2061,F01,NO2,1,1,0.010635348036885262,0.019879113882780075
24h_1h,2061,F01,NO2,2,1,0.0016112480079755187,0.009235072880983353
24h_1h,2061,F01,NO2,3,1,0.0018404003931209445,0.01269129104912281
24h_1h,2061,F01,NO2,6,1,0.0006238404312171042,0.004322674125432968
24h_1h,2061,F01,NO2,12,1,0.015248625539243221,0.019013114273548126
24h_1h,2061,F01,CO,0,1,0.15728479623794556,0.3062763214111328
24h_1h,2061,F01,CO,1,1,0.0651167556643486,0.08301020413637161
24h_1h,2061,F01,CO,2,1,0.012502115219831467,0.05593704804778099
24h_1h,2061,F01,CO,3,1,0.016645612195134163,0.08161456882953644
24h_1h,2061,F01,CO,6,1,0.00918105524033308,0.0655750259757042
24h_1h,2061,F01,CO,12,1,0.16335973143577576,0.19240152835845947
24h_1h,2061,F01,O3,0,1,0.011944492347538471,0.03766373172402382
24h_1h,2061,F01,O3,1,1,0.005061523988842964,0.005364265758544207
24h_1h,2061,F01,O3,2,1,0.0007833235431462526,0.0010556967463344336
24h_1h,2061,F01,O3,3,1,0.000597153150010854,0.0014027527067810297
24h_1h,2061,F01,O3,6,1,0.000321083003655076,0.000596906989812851
24h_1h,2061,F01,O3,12,1,0.008589060977101326,0.010211903601884842
24h_1h,2061,F01,SO2,0,1,0.0013368139043450356,0.004375701770186424
24h_1h,2061,F01,SO2,1,1,0.04572378098964691,0.08668404072523117
24h_1h,2061,F01,SO2,2,1,0.003479994600638747,0.005919148679822683
24h_1h,2061,F01,SO2,3,1,0.0025027005467563868,0.004696211311966181
24h_1h,2061,F01,SO2,6,1,0.0010393568081781268,0.0018228803528472781
24h_1h,2061,F01,SO2,12,1,0.05178903415799141,0.08224648237228394
24h_1h,2061,F01,temperature,0,1,0.08385216444730759,0.17664596438407898
24h_1h,2061,F01,temperature,1,1,0.08341675251722336,0.10160065442323685
24h_1h,2061,F01,temperature,2,1,0.013116208836436272,0.01961897872388363
24h_1h,2061,F01,temperature,3,1,0.003626322839409113,0.00433727540075779
24h_1h,2061,F01,temperature,6,1,0.002897761296480894,0.004249127581715584
24h_1h,2061,F01,temperature,12,1,0.19978466629981995,0.22428733110427856
24h_1h,2061,F01,pressure_hPa_fixed,0,1,0.0003136293380521238,0.0018029719358310103
24h_1h,2061,F01,pressure_hPa_fixed,1,1,0.0002923835418187082,0.0004519122885540128
24h_1h,2061,F01,pressure_hPa_fixed,2,1,4.8019090172601864e-05,7.891986751928926e-05
24h_1h,2061,F01,pressure_hPa_fixed,3,1,3.8698424759786576e-05,9.648334525991231e-05
24h_1h,2061,F01,pressure_hPa_fixed,6,1,1.6038622561609372e-05,3.226656190236099e-05
24h_1h,2061,F01,pressure_hPa_fixed,12,1,0.0005707982927560806,0.0010113816242665052
24h_1h,2061,F01,humidity_clean,0,1,0.004714833106845617,0.046646568924188614
24h_1h,2061,F01,humidity_clean,1,1,0.003817307995632291,0.018159348517656326
24h_1h,2061,F01,humidity_clean,2,1,0.0008934249053709209,0.009630432352423668
24h_1h,2061,F01,humidity_clean,3,1,0.0016659623943269253,0.023420391604304314
24h_1h,2061,F01,humidity_clean,6,1,0.0003778732498176396,0.005190365482121706
24h_1h,2061,F01,humidity_clean,12,1,0.0061971526592969894,0.025780482217669487
24h_1h,2061,F11,NO2,0,1,0.02939259260892868,0.04790491983294487
24h_1h,2061,F11,NO2,1,1,0.09025270491838455,0.10142262279987335
24h_1h,2061,F11,NO2,2,1,0.0022547433618456125,0.013788461685180664
24h_1h,2061,F11,NO2,3,1,0.0005370524013414979,0.004620024934411049
24h_1h,2061,F11,NO2,6,1,0.00017235733685083687,0.0018888905178755522
24h_1h,2061,F11,NO2,12,1,0.001092534395866096,0.009392848238348961
24h_1h,2061,F11,CO,0,1,0.18308402597904205,0.26414769887924194
24h_1h,2061,F11,CO,1,1,0.26970964670181274,0.22417981922626495
24h_1h,2061,F11,CO,2,1,0.010647009126842022,0.06559547781944275
24h_1h,2061,F11,CO,3,1,0.004485681653022766,0.04168793931603432
24h_1h,2061,F11,CO,6,1,0.0024199325125664473,0.02954200841486454
24h_1h,2061,F11,CO,12,1,0.00963182095438242,0.0796068087220192
24h_1h,2061,F11,O3,0,1,0.004028583876788616,0.011564207263290882
24h_1h,2061,F11,O3,1,1,0.00840521976351738,0.012732035480439663
24h_1h,2061,F11,O3,2,1,0.00012408941984176636,0.00020513482741080225
24h_1h,2061,F11,O3,3,1,3.2907366403378546e-05,6.303914415184408e-05
24h_1h,2061,F11,O3,6,1,1.0651540833350737e-05,2.271126322739292e-05
24h_1h,2061,F11,O3,12,1,4.987924694432877e-05,8.739975601201877e-05
24h_1h,2061,F11,SO2,0,1,0.0007415481377393007,0.005586497951298952
24h_1h,2061,F11,SO2,1,1,0.001999551896005869,0.005232557188719511
24h_1h,2061,F11,SO2,2,1,4.764182449434884e-05,0.00023515864450018853
24h_1h,2061,F11,SO2,3,1,1.4817090232099872e-05,0.00013324576138984412
24h_1h,2061,F11,SO2,6,1,4.63088508695364e-06,5.091989442007616e-05
24h_1h,2061,F11,SO2,12,1,2.442632830934599e-05,0.0001863374636741355
24h_1h,2061,F11,temperature,0,1,0.12057392299175262,0.1989971548318863
24h_1h,2061,F11,temperature,1,1,0.20696042478084564,0.17994044721126556
24h_1h,2061,F11,temperature,2,1,0.002656749449670315,0.003956750500947237
24h_1h,2061,F11,temperature,3,1,0.00044349353993311524,0.0007597319199703634
24h_1h,2061,F11,temperature,6,1,0.00010658608516678214,0.0002063966530840844
24h_1h,2061,F11,temperature,12,1,0.0009201671346090734,0.0012603668728843331
24h_1h,2061,F11,pressure_hPa_fixed,0,1,0.0003507985093165189,0.0011395170586183667
24h_1h,2061,F11,pressure_hPa_fixed,1,1,0.002490547951310873,0.00961717776954174
24h_1h,2061,F11,pressure_hPa_fixed,2,1,3.701934838318266e-05,9.124963253270835e-05
24h_1h,2061,F11,pressure_hPa_fixed,3,1,1.0092401680594776e-05,4.289326898287982e-05
24h_1h,2061,F11,pressure_hPa_fixed,6,1,2.643023208293016e-06,1.0501291399123147e-05
24h_1h,2061,F11,pressure_hPa_fixed,12,1,1.5457801055163145e-05,7.024047954473644e-05
24h_1h,2061,F11,humidity_clean,0,1,0.010701515711843967,0.05797804892063141
24h_1h,2061,F11,humidity_clean,1,1,0.03291160613298416,0.07036180794239044
24h_1h,2061,F11,humidity_clean,2,1,0.0015478985151275992,0.021956492215394974
24h_1h,2061,F11,humidity_clean,3,1,0.0004429589316714555,0.008916751481592655
24h_1h,2061,F11,humidity_clean,6,1,7.851186819607392e-05,0.001117728534154594
24h_1h,2061,F11,humidity_clean,12,1,0.0005855681956745684,0.0090183075517416
24h_1h,2061,B1,NO2,0,1,0.0668506771326065,0.08540290594100952
24h_1h,2061,B1,NO2,1,1,0.18270358443260193,0.1345949023962021
24h_1h,2061,B1,NO2,2,1,0.015199060551822186,0.04385083541274071
24h_1h,2061,B1,NO2,3,1,0.008361768908798695,0.045357972383499146
24h_1h,2061,B1,NO2,6,1,0.004365911707282066,0.027551868930459023
24h_1h,2061,B1,NO2,12,1,0.006570252124220133,0.027526061981916428
24h_1h,2061,B1,CO,0,1,0.029307782649993896,0.025265278294682503
24h_1h,2061,B1,CO,1,1,0.07100915908813477,0.040546078234910965
24h_1h,2061,B1,CO,2,1,0.006661732215434313,0.009455475024878979
24h_1h,2061,B1,CO,3,1,0.0027117026038467884,0.008343201130628586
24h_1h,2061,B1,CO,6,1,0.0021254566963762045,0.006067007314413786
24h_1h,2061,B1,CO,12,1,0.003354496555402875,0.009541272185742855
24h_1h,2061,B1,O3,0,1,0.05266615375876427,0.05009336769580841
24h_1h,2061,B1,O3,1,1,0.08641504496335983,0.03546806797385216
24h_1h,2061,B1,O3,2,1,0.01237295102328062,0.022526420652866364
24h_1h,2061,B1,O3,3,1,0.005698074586689472,0.021211043000221252
24h_1h,2061,B1,O3,6,1,0.004024434369057417,0.013309492729604244
24h_1h,2061,B1,O3,12,1,0.00506000779569149,0.014161591418087482
24h_1h,2061,B1,SO2,0,1,0.06240971386432648,0.057324159890413284
24h_1h,2061,B1,SO2,1,1,0.18255896866321564,0.10562834143638611
24h_1h,2061,B1,SO2,2,1,0.01784459315240383,0.029222125187516212
24h_1h,2061,B1,SO2,3,1,0.0064600794576108456,0.022556964308023453
24h_1h,2061,B1,SO2,6,1,0.004918419755995274,0.015158274210989475
24h_1h,2061,B1,SO2,12,1,0.007380075752735138,0.01839260570704937
24h_1h,2061,B1,temperature,0,1,0.03455083444714546,0.03314456343650818
24h_1h,2061,B1,temperature,1,1,0.07600340247154236,0.050032053142786026
24h_1h,2061,B1,temperature,2,1,0.010315340012311935,0.01220308244228363
24h_1h,2061,B1,temperature,3,1,0.0030308091081678867,0.0063135563395917416
24h_1h,2061,B1,temperature,6,1,0.0034340827260166407,0.007119232323020697
24h_1h,2061,B1,temperature,12,1,0.005949532147496939,0.012614957988262177
24h_1h,2061,B1,pressure_hPa_fixed,0,1,0.0015263801906257868,0.00169950642157346
24h_1h,2061,B1,pressure_hPa_fixed,1,1,0.003065486205741763,0.002493328647688031
24h_1h,2061,B1,pressure_hPa_fixed,2,1,0.0004672941577155143,0.0006190334097482264
24h_1h,2061,B1,pressure_hPa_fixed,3,1,0.00014785525854676962,0.0003385455347597599
24h_1h,2061,B1,pressure_hPa_fixed,6,1,0.00017231181846000254,0.00036721164360642433
24h_1h,2061,B1,pressure_hPa_fixed,12,1,0.00022586726117879152,0.0004540867230389267
24h_1h,2061,B1,humidity_clean,0,1,0.004072065930813551,0.004172515124082565
24h_1h,2061,B1,humidity_clean,1,1,0.007464020047336817,0.0049820346757769585
24h_1h,2061,B1,humidity_clean,2,1,0.0011601763544604182,0.0015445922035723925
24h_1h,2061,B1,humidity_clean,3,1,0.00039002919220365584,0.0009830660419538617
24h_1h,2061,B1,humidity_clean,6,1,0.0004175522772129625,0.000976162264123559
24h_1h,2061,B1,humidity_clean,12,1,0.0005768529954366386,0.001236775191500783
24h_1h,2061,B2,NO2,0,1,0.004813473671674728,0.005868039093911648
24h_1h,2061,B2,NO2,1,1,0.25509923696517944,0.1353512853384018
24h_1h,2061,B2,NO2,2,1,0.024241497740149498,0.019069170579314232
24h_1h,2061,B2,NO2,3,1,0.006929251831024885,0.02323056012392044
24h_1h,2061,B2,NO2,6,1,0.007790387608110905,0.010309622623026371
24h_1h,2061,B2,NO2,12,1,0.005427053198218346,0.00459140632301569
24h_1h,2061,B2,CO,0,1,0.003744592657312751,0.004418949130922556
24h_1h,2061,B2,CO,1,1,0.34780773520469666,0.3035244643688202
24h_1h,2061,B2,CO,2,1,0.014692102558910847,0.008608506992459297
24h_1h,2061,B2,CO,3,1,0.005056766793131828,0.02023370750248432
24h_1h,2061,B2,CO,6,1,0.004157738760113716,0.005137130152434111
24h_1h,2061,B2,CO,12,1,0.0035149911418557167,0.00238028378225863
24h_1h,2061,B2,O3,0,1,0.001362685696221888,0.001592822140082717
24h_1h,2061,B2,O3,1,1,0.04492633417248726,0.030247187241911888
24h_1h,2061,B2,O3,2,1,0.0050481087528169155,0.004433637484908104
24h_1h,2061,B2,O3,3,1,0.0015065752668306231,0.004227049648761749
24h_1h,2061,B2,O3,6,1,0.002006773604080081,0.002563347341492772
