variant,seed,best_epoch,beta,trainable_parameter_count,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent
st_rfft,2047,8,0.10871313512325287,11673,0.7689341902732849,0.8768889269874977,0.5953404903411865,65.25004577636719,44.29978942871094,56.795318603515625
st_time,2047,4,0.1038760244846344,11673,0.7682649493217468,0.8765072443064842,0.5955520272254944,65.22164916992188,44.315528869628906,56.77667236328125
st_rfft,2048,11,0.11155817657709122,11673,0.7500897645950317,0.866077227846935,0.583672285079956,64.44554138183594,43.43155288696289,56.763275146484375
st_time,2048,8,0.10757026076316833,11673,0.7510548233985901,0.8666341923779549,0.5840082168579102,64.48699188232422,43.45655059814453,56.83934783935547
st_rfft,2049,16,0.11882610619068146,11673,0.833801805973053,0.9131274861557136,0.6151036024093628,67.94659423828125,45.77037811279297,58.17758560180664
st_time,2049,8,0.10838823765516281,11673,0.8367326259613037,0.9147309035783714,0.6160150170326233,68.06590270996094,45.83820343017578,58.14229965209961
st_rfft,2050,8,0.10945526510477066,11673,0.8091447353363037,0.8995247274735163,0.6163971424102783,66.93440246582031,45.866634368896484,57.4781494140625
st_time,2050,3,0.10301262140274048,11673,0.809989869594574,0.8999943719793886,0.6178478598594666,66.96934509277344,45.97458267211914,57.565635681152344
st_rfft,2051,10,0.11202050745487213,11673,0.7920364737510681,0.8899643103805164,0.608841598033905,66.22300720214844,45.304420471191406,57.197349548339844
st_time,2051,5,0.10526981204748154,11673,0.7937341928482056,0.8909176128285968,0.6101527810096741,66.2939453125,45.401981353759766,57.232112884521484
