variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,1,0.10028289258480072,7,1572,11.813049426739447,6.630905765857689,18.689471313362017,5106
st_time,7001,14,0.11843729019165039,20,1572,11.777442775022138,6.530545072932828,18.49572177115261,5106
st_rfft,7002,1,0.1003120020031929,7,1572,11.914399035674185,6.546461059026423,18.428567619679335,5106
st_time,7002,8,0.10807804763317108,14,1572,11.883079128837256,6.471247392498275,18.25202211338039,5106
st_rfft,7003,1,0.10119814425706863,7,1572,11.984695051871704,6.686975514986821,18.86330252684056,5106
st_time,7003,7,0.10806439071893692,13,1572,11.96610837952351,6.6414177454176295,18.74602936470224,5106
st_rfft,7004,1,0.10062497109174728,7,1572,11.90741462082513,6.661855740963689,18.73862131336546,5106
st_time,7004,6,0.10626046359539032,12,1572,11.876302143950365,6.588750356606208,18.650430311391247,5106
st_rfft,7005,1,0.10076585412025452,7,1572,12.023477844898963,6.639600804960592,18.60747292123251,5106
st_time,7005,6,0.10471204668283463,12,1572,11.986652179291653,6.581533605707798,18.510765933250102,5106
