epoch,train_loss,valid_loss
1,0.44122998309214123,0.3449694514274597
2,0.22883539361135402,0.2136252075433731
3,0.16386422135255518,0.16970428824424744
4,0.13200631522306122,0.15237614512443542
5,0.11904567898106654,0.14274446666240692
6,0.11774323593468555,0.1392650008201599
7,0.1070152203635414,0.13426312804222107
8,0.10692127766487229,0.14276021718978882
9,0.10297560611180347,0.1372043490409851
10,0.10140462997231153,0.13708241283893585
11,0.0958313897596334,0.13443797826766968
12,0.0968382596281102,0.13835643231868744
13,0.09598404716442127,0.13538546860218048
