variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,29,0.1412980556488037,30,610,9.587786224747266,5.416538566490854,15.850107367416214,1704
st_time,7001,29,0.1347915530204773,30,610,9.64115504036523,5.49806981243438,16.251322507759834,1704
st_rfft,7002,30,0.12018637359142303,30,610,9.5655746958784,5.335733893891455,15.553669416327695,1704
st_time,7002,29,0.11644802242517471,30,610,9.572613668062596,5.350672056977178,15.636727430812483,1704
st_rfft,7003,30,0.1321149468421936,30,610,9.61920616817055,5.4529442440176235,15.86116042167809,1704
st_time,7003,30,0.1225452721118927,30,610,9.67202321075604,5.526011059541657,16.142047842500023,1704
st_rfft,7004,30,0.13027001917362213,30,610,9.584185797636898,5.375371695684155,15.677392984714619,1704
st_time,7004,30,0.12408315390348434,30,610,9.633371152344676,5.444581916074798,16.043203405465047,1704
st_rfft,7005,29,0.12303798645734787,30,610,9.569569720806458,5.401508143250371,15.978957232959331,1704
st_time,7005,26,0.11397866159677505,30,610,9.615330151991053,5.4651411654244,16.29285663316221,1704
