variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage
degraded_patchtst,2032.0,29.0,0.4534935355186462,52.19092044200079,0.0647863269987283,test,31126.0,31123.0,False,1.0,0.3359101414680481,0.5795775543169767,0.3551563024520874,43.08036804199219,26.39899253845215,39.66160583496094,43.08036804199219,26.39899253845215,43.08036804199219,26.39899253845215,43.08036804199219,26.39899253845215,43.08036804199219,26.39899253845215,0.0,0.0,0.9993247985839844,0.0512959733605384,0.0027392238844186,0.0,0.0,input
st_station_bias_delta_forecast,2032.0,9.0,0.4492514431476593,16.592540852005186,0.0653957169997738,test,31127.0,5452.0,True,0.0,0.3340488374233246,0.5779695817457218,0.3557702600955963,42.960845947265625,26.44462776184082,39.68012619018555,43.09469985961914,26.399089813232425,43.72885513305664,27.471757888793945,43.67280960083008,27.38228225708008,43.169464111328125,26.499242782592773,0.1084005162119865,0.0358839050437417,0.9948511123657228,0.0373049862682819,0.006913939025253,0.0,1.0846880674362185,forecast
degraded_patchtst,2033.0,11.0,0.4581353664398193,29.298461700003827,0.0654141730046831,test,31126.0,31123.0,False,1.0,0.3118606209754944,0.5584448235730137,0.3421882390975952,41.509559631347656,25.435068130493164,37.83867645263672,41.509559631347656,25.435068130493164,41.509559631347656,25.435068130493164,41.509559631347656,25.435068130493164,41.509559631347656,25.435068130493164,0.0,0.0,0.9997034668922424,0.0484318099915981,0.001781525555998,0.0,0.0,input
st_station_bias_delta_forecast,2033.0,8.0,0.4526563286781311,15.51949652499752,0.0650649980016169,test,31127.0,5452.0,True,0.0,0.3097330331802368,0.5565366413635645,0.3405505120754242,41.36772155761719,25.31333351135254,37.905033111572266,41.548709869384766,25.335588455200195,41.90591430664063,26.081520080566406,41.92168426513672,26.07292366027832,41.6259765625,25.477214813232425,0.1057592257857322,0.0334002012611249,0.9963644742965698,0.0402871407568454,0.0060418755747377,0.0,0.9896695017814636,forecast
degraded_patchtst,2034.0,30.0,0.4670037031173706,51.94633327400516,0.0650417770011699,test,31126.0,31123.0,False,1.0,0.3325130343437195,0.5766394318321627,0.3573498725891113,42.86197662353516,26.562042236328125,40.6855697631836,42.86197662353516,26.562042236328125,42.86197662353516,26.562042236328125,42.86197662353516,26.562042236328125,42.86197662353516,26.562042236328125,0.0,0.0,0.9994990825653076,0.0599966496229171,0.0020352348219603,0.0,0.0,input
st_station_bias_delta_forecast,2034.0,8.0,0.4619615375995636,15.548596486005408,0.0651018240023404,test,31127.0,5452.0,True,0.0,0.3313546180725097,0.5756341008596605,0.3575460314750671,42.78725051879883,26.576623916625977,40.66684341430664,42.907962799072266,26.55286026000977,43.565895080566406,27.59781265258789,43.48432922363281,27.44329071044922,42.90249252319336,26.572322845458984,0.106874905526638,0.0291472077243767,0.9982134103775024,0.0499652996659278,0.0036424833815544,0.0,0.9775672554969788,forecast
degraded_patchtst,2035.0,15.0,0.4553790688514709,36.14913442800025,0.0638218839958426,test,31126.0,31123.0,False,1.0,0.3160645663738251,0.5621961991812334,0.3455776572227478,41.78840255737305,25.68700218200684,39.246826171875,41.78840255737305,25.68700218200684,41.78840255737305,25.68700218200684,41.78840255737305,25.68700218200684,41.78840255737305,25.68700218200684,0.0,0.0,0.9990374445915222,0.0675771608948707,0.0018374337814748,0.0,0.0,input
st_station_bias_delta_forecast,2035.0,8.0,0.4491402208805084,15.586004338001658,0.0653635159978875,test,31127.0,5452.0,True,0.0,0.3130685091018677,0.5595252533191578,0.3431027233600616,41.5898666381836,25.50304412841797,39.0415267944336,41.76255416870117,25.458011627197266,42.34536743164063,26.466014862060547,42.31708526611328,26.45197296142578,41.79315948486328,25.512157440185547,0.1078783571720123,0.0352433572845788,0.9943583607673644,0.036731831729412,0.0078241974115371,0.0,0.899830162525177,forecast
degraded_patchtst,2036.0,25.0,0.4676739275455475,51.89261001300474,0.0644940150014008,test,31126.0,31123.0,False,1.0,0.3400733768939972,0.5831581062576402,0.3575399518013,43.34651565551758,26.576171875,40.22194290161133,43.34651565551758,26.576171875,43.34651565551758,26.576171875,43.34651565551758,26.576171875,43.34651565551758,26.576171875,0.0,0.0,0.9994303584098816,0.0524834059178829,0.0026465598493814,0.0,0.0,input
st_station_bias_delta_forecast,2036.0,9.0,0.4617635309696197,16.985010317999695,0.0645754829965881,test,31127.0,5452.0,True,0.0,0.3389054536819458,0.5821558671712806,0.3559033274650574,43.27201461791992,26.454519271850582,40.02107238769531,43.50695037841797,26.618919372558597,43.86905288696289,27.225759506225582,43.80955505371094,27.17171669006348,43.66646194458008,26.750179290771484,0.1075628921389579,0.04615011415792,0.9939618706703186,0.0299334712326526,0.0066753271967172,0.0,1.1207793951034546,forecast
