variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,30,0.11957675963640213,30,610,5.669998195645393,3.3051203438933467,8.409955947071758,1704
st_time,7001,12,0.10757028311491013,18,610,5.698004145946394,3.337892342061504,8.482729400768346,1704
st_rfft,7002,19,0.11349838972091675,25,610,5.684310068060227,3.3014345560835,8.454103533988949,1704
st_time,7002,9,0.10445671528577805,15,610,5.699439043194739,3.3088844829881694,8.39832568599833,1704
st_rfft,7003,14,0.11375647038221359,20,610,5.662826151984134,3.2990565076120584,8.447682411959228,1704
st_time,7003,6,0.1043906882405281,12,610,5.67857070178571,3.3060720481783012,8.402851457671979,1704
st_rfft,7004,17,0.1192028671503067,23,610,5.691955384516648,3.326749260996429,8.538838832118179,1704
st_time,7004,17,0.11651561409235,23,610,5.692905152205848,3.3321061011211413,8.457113099114416,1704
st_rfft,7005,16,0.11199042946100235,22,610,5.698639207035021,3.3010074331167156,8.451267640679728,1704
st_time,7005,11,0.10871408134698868,17,610,5.697019353800929,3.2980683913253284,8.361022930277818,1704
