epoch,train_loss,valid_loss
1,0.47907880919401163,0.4899592101573944
2,0.3665048499078452,0.433929443359375
3,0.342255947932872,0.42243972420692444
4,0.33284671681544126,0.4178466200828552
5,0.3341273806504533,0.4072834551334381
6,0.3281054867841407,0.41032442450523376
7,0.3216369145330241,0.4140497148036957
8,0.32473203597958705,0.41327881813049316
9,0.3200667500788904,0.40851154923439026
10,0.32247190952164295,0.4265483617782593
11,0.32191036287808095,0.41532135009765625
12,0.3207312650110572,0.41991135478019714
13,0.31924545684838207,0.4114926755428314
