variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,28,0.1283532977104187,30,610,7.078417940470359,4.893492681008798,17.048638901327404,1728
st_time,7001,15,0.11831413209438324,21,610,7.057424238549899,4.86710571359705,16.86651967619076,1728
st_rfft,7002,25,0.13211028277873993,30,610,7.134510932477331,4.974294791618983,17.3161770182975,1728
st_time,7002,24,0.1299474537372589,30,610,7.118798868391461,4.954563016140902,17.2077934077023,1728
st_rfft,7003,27,0.11542551964521408,30,610,7.057162128334106,4.899830310432999,17.009131571010563,1728
st_time,7003,5,0.10258238762617111,11,610,7.043418489748255,4.891855832603243,16.90966179850157,1728
st_rfft,7004,29,0.1272464543581009,30,610,7.088893658582595,4.9009505797315525,17.054536795575174,1728
st_time,7004,25,0.11477136611938477,30,610,7.066168749136463,4.870867427852419,16.86441544119508,1728
st_rfft,7005,23,0.12229151278734207,29,610,7.064225232948534,4.866252778856842,16.946385088832496,1728
st_time,7005,2,0.09972767531871796,8,610,7.063296419469612,4.872896201080746,16.91209845595968,1728
