variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,30,0.12660403549671173,30,610,9.226102209114611,5.432636824108306,16.54887063793716,1680
st_time,7001,30,0.123051717877388,30,610,9.228779086720346,5.466116649763925,16.698737863198193,1680
st_rfft,7002,12,0.11038581281900406,18,610,9.276562516146376,5.4846067769186835,16.906885872439815,1680
st_time,7002,8,0.10544431209564209,14,610,9.310657934137968,5.540030620211646,17.265710693441438,1680
st_rfft,7003,28,0.12862558662891388,30,610,9.356032109837,5.572787035079229,16.818118842515954,1680
st_time,7003,10,0.10959992557764053,16,610,9.41961407736916,5.699710287366595,17.37056299264846,1680
st_rfft,7004,27,0.12362869083881378,30,610,9.150022860894152,5.364918393180484,16.55508182187247,1680
st_time,7004,21,0.11600915342569351,27,610,9.150250171540181,5.367046885263353,16.499845806232653,1680
st_rfft,7005,29,0.12636017799377441,30,610,9.172229446186567,5.421442530268714,16.694698775057788,1680
st_time,7005,29,0.11947979778051376,30,610,9.161519693677125,5.426847899527777,16.712065714786934,1680
