variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,2,0.10392828285694122,8,5901,14.782889591790406,10.346273529550695,37.44246720935602,20316
st_time,7001,1,0.1017371416091919,7,5901,14.760624387983738,10.303096517283842,37.29367274687144,20316
st_rfft,7002,2,0.10353189706802368,8,5901,14.623025942233875,10.316559920561645,37.55017927794476,20316
st_time,7002,4,0.1071619912981987,10,5901,14.587623081898014,10.2982362968571,37.407202570277185,20316
st_rfft,7003,1,0.10134629905223846,7,5901,14.525282183593632,10.186488879245669,37.03150821736423,20316
st_time,7003,9,0.11673163622617722,15,5901,14.445400965886293,10.116770746670833,36.67716330624217,20316
st_rfft,7004,1,0.10161513090133667,7,5901,14.800122611388803,10.32046820643756,37.25979639442129,20316
st_time,7004,4,0.10663950443267822,10,5901,14.713418000268307,10.289893196708316,37.22950732075679,20316
st_rfft,7005,2,0.10337424278259277,8,5901,14.79478543050828,10.35302540410525,37.39872452500482,20316
st_time,7005,1,0.10165093839168549,7,5901,14.792942638962876,10.357764048988505,37.437633247276494,20316
