variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,6,0.10466975718736649,12,1572,16.90883626309247,11.438356675066604,31.773727298763056,5178
st_time,7001,2,0.10099175572395325,8,1572,16.885985854752814,11.425247423342178,31.72252250108069,5178
st_rfft,7002,4,0.102475106716156,10,1572,17.251516173765513,11.634348707983696,32.45365059698963,5178
st_time,7002,2,0.10139817744493484,8,1572,17.247907778507034,11.632306286431316,32.46891000247479,5178
st_rfft,7003,4,0.1035461500287056,10,1572,17.36071795383679,11.672235697381236,32.412040269733325,5178
st_time,7003,2,0.10137157142162323,8,1572,17.353387098454267,11.668011764432068,32.415533716418324,5178
st_rfft,7004,3,0.10245376080274582,9,1572,17.386077195044155,11.64966946267032,32.32207510771446,5178
st_time,7004,1,0.10045220702886581,7,1572,17.37028186372139,11.640966181130702,32.30323808106831,5178
st_rfft,7005,16,0.1148790493607521,22,1572,17.667393891285542,11.947626831449565,33.354238864522245,5178
st_time,7005,4,0.1043379157781601,10,1572,17.60142844083853,11.906091392431632,33.250186932954094,5178
